ID	IDX	DOCULECT	DOCULECTID	CONCEPT	CONCEPT_FROM_PROTO	CONCEPT_ADDED	VALUE	VALUE_UNCERTAIN	TOKENS	NOTE	PROTOFORM	PROTOCONCEPT	ENTRY_IN_SOURCE
4925	§229	Marináwa	M	sin pelo en la coronilla de la cabeza			máʂkó		m á ʂ k ó		*maʂkoɽ-	cortar o cabelo	M máʂkó ‘sin pelo en la coronilla de la cabeza’
4931	§230	Kakataibo	Ksh	cortar o cabelo			mapuʐo 	1	**mapuʐo 	ZARIQUIEY, 2011	*mãʂo	chifre de animal	Ksh **mapuʐo (ZARIQUIEY;; 2011)
4934	§230	Marúbo	Mar	chifre de animal			mãˈʃu᷈ɸ		m ã ˈʃ u᷈ ɸ	ANONBY; HOLBROOK, 2010	*mãʂo	chifre de animal	Mar mãˈʃu᷈ɸ(ANONBY; HOLBROOK;; 2010)
4935	§230	Chákobo	Ch	ampollitas de la piel en la cabeza			maʃoˈʃo		m a ʃ o ˈʃ o		*mãʂo	chifre de animal	Ch maʃoˈʃo ‘ampollitas de la piel en la cabeza’
4936	§230	Yamináwa	Yam	chifre de animal	1		mãʂo		m ã ʂ o		*mãʂo	chifre de animal	Yam mãʂo, mãʂomã ‘cuerno’ (EAKEN;; 2008)
4937	§230	Yamináwa	Yam	cuerno			mãʂomã		m ã ʂ o m ã	 (EAKEN, 2008	*mãʂo	chifre de animal	Yam mãʂo, mãʂomã ‘cuerno’ (EAKEN;; 2008)
4939	§230	Sharanáwa	Shar	chifre de animal	1		maʂo		m a ʂ o		*mãʂo	chifre de animal	Shar maʂo, maʂon
4940	§230	Sharanáwa	Shar	chifre de animal	1		maʂon		m a ʂ o n		*mãʂo	chifre de animal	Shar maʂo, maʂon
4941	§230	Shanenáwa	Shan	chifre de animal	1		maʂu		m a ʂ u		*mãʂo	chifre de animal	Shan maʂu
4942	§230	Katukina	Kat	chifre			(mãtsu᷈y [mə̃nˈdzoỹ̃]		(mãtsu᷈y [mə̃nˈdzoỹ̃]	 (BARROS, 1987	*mãʂo	chifre de animal	Kat (mãtsu᷈y [mə̃nˈdzoỹ̃] ‘chifre’ (BARROS;; 1987))
4943	§230	Poyanáwa	Poy	chifre de animal	1		mãhu᷈		m ã h u᷈		*mãʂo	chifre de animal	Poy mãhu᷈
4944	§230	Kaxararí	Kax	chifre de animal			maʂaˈhu [maʂaˈɦu] 		maʂaˈhu [maʂaˈɦu] 	LANES, 2005	*mãʂo	chifre de animal	Kax maʂaˈhu [maʂaˈɦu] (LANES;; 2005)
4945	§230	Amawáka	A	chifre de animal	1		máxo II		máxo II		*mãʂo	chifre de animal	A máxo II
4946	§230	Kaxinawá	Kn	chifre de animal	1		maʂu		m a ʂ u		*mãʂo	chifre de animal	Kn maʂu
4947	§230	Marináwa	M	chifre de animal	1		máʂo		m á ʂ o		*mãʂo	chifre de animal	M máʂo
4948	§230	Yawanawá	Yaw	chifre de animal	1		manʃun		m a n ʃ u n		*mãʂo	chifre de animal	Yaw manʃun
4950	§230	Matís	Mt	cabeça			maʂo		m a ʂ o		*mãʂo	chifre de animal	Mt maʂo ‘cabeça’
4951	§230	Mayorúna	My	caspa			maʂukud [maˈʂukud]		maʂukud [maˈʂukud]		*mãʂo	chifre de animal	My maʂukud [maˈʂukud] ‘caspa’
4952	§231	Kakataibo	Ksh	clavar (con martillo)			matás-		m a t á s		*matas	golpear a cabeça	Ksh matás- ‘clavar (con martillo)’
4953	§231	ShipiboKonibo	SK	machacar o meter (como clavo o poste en el suelo)			matás-		m a t á s		*matas	golpear a cabeça	SK matás- ‘machacar o meter (como clavo o poste en el suelo)’, tas ‘ruido al gopear’, tasa- ‘clavar juntos’
4954	§231	ShipiboKonibo	SK	ruido al gopear			tas		t a s		*matas	golpear a cabeça	SK matás- ‘machacar o meter (como clavo o poste en el suelo)’, tas ‘ruido al gopear’, tasa- ‘clavar juntos’
4955	§231	ShipiboKonibo	SK	clavar juntos			tasa-		t a s a		*matas	golpear a cabeça	SK matás- ‘machacar o meter (como clavo o poste en el suelo)’, tas ‘ruido al gopear’, tasa- ‘clavar juntos’
4956	§231	Kapanawa	Kp	golpear la cabeza,  pegar en la cabeza			matas-kin		m a t a s k i n	 (LOOS; LOOS, 1998	*matas	golpear a cabeça	Kp matas-kin ‘golpear la cabeza;;  pegar en la cabeza’ (LOOS; LOOS;; 1998)
4958	§231	Chákobo	Ch	golpear a otro en,  tirar algo contra la cabeza			mataxkin		m a t a x k i n	 (MONTAG, 1981	*matas	golpear a cabeça	Ch mataxkin ‘golpear a otro en;;  tirar algo contra la cabeza’ (MONTAG;; 1981)
4960	§231	Yamináwa	Yam	cabeza-golpear			ma-taʂ		m a t a ʂ	 (FAUST; LOOS, 1998	*matas	golpear a cabeça	Yam ma-taʂ ‘cabeza-golpear’ (FAUST; LOOS;; 1998)
4966	§231	Amawáka	A	golpear a cabeça	1		matas- II		matas- II		*matas	golpear a cabeça	A matas- II
4967	§231	Kaxinawá	Kn	golpear dos piedras sobre la cabeza de los niños para que sean valientes y tengan corazones fuertes			matas ak		matas ak	 (HYDE, 1980	*matas	golpear a cabeça	Kn matas ak ‘golpear dos piedras sobre la cabeza de los niños para que sean valientes y tengan corazones fuertes’ (HYDE;; 1980)
4970	§231	Korúbo	Ko	tesoura			matɨʃ-ante		m a t ɨ ʃ a n t e		*matas	golpear a cabeça	Ko matɨʃ-ante ‘tesoura’
4972	§231	Mayorúna	My	cortar cabello			matas [maˈtas]		matas [maˈtas]		*matas	golpear a cabeça	My matas [maˈtas] ‘cortar cabello’
4974	§232	ShipiboKonibo	SK	morrer	1		mawa-		m a w a		*mawa-	morrer	SK mawa-
4975	§232	Kapanawa	Kp	morrer	1		mawa-		m a w a		*mawa-	morrer	Kp mawa-
4986	§232	Kaxinawá	Kn	morrer	1		mawa-		m a w a		*mawa-	morrer	Kn mawa-
4991	§233	Kakataibo	Ksh	esp. de formiga	1		maís		m aí s		*mawis	esp. de formiga	Ksh maís, maɨ́́s
4992	§233	Kakataibo	Ksh	esp. de formiga	1		maɨ́́s		m aɨ́́ s		*mawis	esp. de formiga	Ksh maís, maɨ́́s
4993	§233	ShipiboKonibo	SK	esp. de formiga	1		mawís		m a w í s		*mawis	esp. de formiga	SK mawís
4996	§233	Chákobo	Ch	hormiga cazadora			mawiso		m a w i s o		*mawis	esp. de formiga	Ch mawiso ‘hormiga cazadora’
5004	§233	Amawáka	A	esp. de formiga	1		mais II		mais II		*mawis	esp. de formiga	A mais II
5005	§233	Kaxinawá	Kn	esp. de formiga	1		mais		m ai s		*mawis	esp. de formiga	Kn mais
5006	§233	Marináwa	M	esp. de formiga	1		máwisi		m á w i s i		*mawis	esp. de formiga	M máwisi
5009	§233	Matís	Mt	espécie de formiga bem pequena			mawes		m a w e s		*mawis	esp. de formiga	Mt mawes ‘espécie de formiga bem pequena’
5010	§233	Mayorúna	My	esp. de formiga	1		maues [maˈwes]		maues [maˈwes]		*mawis	esp. de formiga	My maues [maˈwes]
5011	§234	Kakataibo	Ksh	ir en círculos			maia-		m aia	 (posiblemente prestado	*maya-	torcer, girar,  mover em círculos	Ksh maia- ‘ir en círculos’ (posiblemente prestado)
5012	§234	ShipiboKonibo	SK	torcer, girar,  mover em círculos	1		maya-		m aya		*maya-	torcer, girar,  mover em círculos	SK maya-
5013	§234	Kapanawa	Kp	rotar			maya-		m aya		*maya-	torcer, girar,  mover em círculos	Kp maya- ‘rotar, voltear;;  ir en círculos’
5014	§234	Kapanawa	Kp	torcer, girar,  mover em círculos	1		voltear,  ir en círculos’		voltear,  ir en círculos’		*maya-	torcer, girar,  mover em círculos	Kp maya- ‘rotar, voltear;;  ir en círculos’
5020	§234	Sharanáwa	Shar	torcer, girar,  mover em círculos	1		mayai		m ayai		*maya-	torcer, girar,  mover em círculos	Shar mayai, mayaa ‘hilar;;  tejer algodón’
5021	§234	Sharanáwa	Shar	hilar,  tejer algodón			mayaa		m ayaa		*maya-	torcer, girar,  mover em círculos	Shar mayai, mayaa ‘hilar;;  tejer algodón’
5025	§234	Amawáka	A	torcer,  doblar			maya- I		maya- I		*maya-	torcer, girar,  mover em círculos	A maya- I ‘torcer;;  doblar’
5026	§234	Kaxinawá	Kn	torcer			maya-		m aya		*maya-	torcer, girar,  mover em círculos	Kn maya- ‘torcer, voltear, enrollar entre palmas;;  trenzar’
5027	§234	Kaxinawá	Kn	torcer, girar,  mover em círculos	1		voltear		v o l t ea r		*maya-	torcer, girar,  mover em círculos	Kn maya- ‘torcer, voltear, enrollar entre palmas;;  trenzar’
5028	§234	Kaxinawá	Kn	torcer, girar,  mover em círculos	1		enrollar entre palmas,  trenzar’		enrollar entre palmas,  trenzar’		*maya-	torcer, girar,  mover em círculos	Kn maya- ‘torcer, voltear, enrollar entre palmas;;  trenzar’
5029	§234	Marináwa	M	torcer			máyá-		m áyá		*maya-	torcer, girar,  mover em círculos	M máyá- ‘torcer, girar;;  enrollar entre las palmas’
5030	§234	Marináwa	M	torcer, girar,  mover em círculos	1		girar,  enrollar entre las palmas’		girar,  enrollar entre las palmas’		*maya-	torcer, girar,  mover em círculos	M máyá- ‘torcer, girar;;  enrollar entre las palmas’
5035	§235	Kakataibo	Ksh	tocar, mexer com a mão,  tatear	1		mɨɨ-		m ɨɨ		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	Ksh mɨɨ-
5036	§235	ShipiboKonibo	SK	tocar con toda la mano			mɨɨ-		m ɨɨ		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	SK mɨɨ- ‘tocar con toda la mano’
5037	§235	Kapanawa	Kp	tocar, mexer com a mão,  tatear	1		mɨʔɨ-		m ɨ ʔ ɨ		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	Kp mɨʔɨ-
5039	§235	Chákobo	Ch	palpar,  tocar algo			mamɨ-		m a m ɨ		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	Ch mamɨ- ‘palpar;;  tocar algo’
5041	§235	Yamináwa	Yam	tocar, mexer com a mão,  tatear	1		mɨ		m ɨ		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	Yam mɨ, mɨɨa᷈ ‘tocar’ (FAUST; LOOS;; 2012)
5042	§235	Yamináwa	Yam	tocar			mɨɨa᷈		m ɨɨa᷈	 (FAUST; LOOS, 2012	*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	Yam mɨ, mɨɨa᷈ ‘tocar’ (FAUST; LOOS;; 2012)
5044	§235	Sharanáwa	Shar	tocar, mexer com a mão,  tatear	1		mɨi		m ɨi		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	Shar mɨi, mɨa ‘saborear;; probar;; comprobar;;  verificar’
5045	§235	Sharanáwa	Shar	saborear, probar, comprobar,  verificar			mɨa		m ɨa		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	Shar mɨi, mɨa ‘saborear;; probar;; comprobar;;  verificar’
5049	§235	Amawáka	A	golpear, pelear,  romper			mɨʔɨ- II		mɨʔɨ- II		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	A mɨʔɨ- II ‘golpear;; pelear;;  romper’
5050	§235	Kaxinawá	Kn	tocar, mexer com a mão,  tatear	1		mɨ-		m ɨ		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	Kn mɨ-
5051	§235	Marináwa	M	tocar, sentir,  probar tocando o gustando			mɨ́́-		m ɨ́́		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	M mɨ́́- ‘tocar;; sentir;;  probar tocando o gustando’
5052	§235	Yawanawá	Yaw	mexer			mɨ-		m ɨ	 (SOUZA, 2013	*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	Yaw mɨ- ‘mexer’ (SOUZA;; 2013)
5053	§235	Korúbo	Ko	cuidar			mɨk-		m ɨ k		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	Ko mɨk- ‘cuidar’
5054	§235	Matís	Mt	cuidar,  segurar nos braços			mɨke-		m ɨ k e		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	Mt mɨke- ‘cuidar;;  segurar nos braços’
5055	§235	Mayorúna	My	tocar			-- **		-- **		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	My -- **‘tocar, sentir;; mover;; molestar;; sostener, probar, examinar;;  tantear’
5056	§235	Mayorúna	My	tocar, mexer com a mão,  tatear	1		sentir, mover, molestar, sostener		sentir, mover, molestar, sostener		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	My -- **‘tocar, sentir;; mover;; molestar;; sostener, probar, examinar;;  tantear’
5057	§235	Mayorúna	My	tocar, mexer com a mão,  tatear	1		probar		p r o b a r		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	My -- **‘tocar, sentir;; mover;; molestar;; sostener, probar, examinar;;  tantear’
5058	§235	Mayorúna	My	tocar, mexer com a mão,  tatear	1		examinar,  tantear’		examinar,  tantear’		*mɨʔ[ɨ]-	tocar, mexer com a mão,  tatear	My -- **‘tocar, sentir;; mover;; molestar;; sostener, probar, examinar;;  tantear’
5059	§236	Kakataibo	Ksh	estar mojado			tʃaβá-		t ʃ a β á		*mɨʔtʃa-	molhar,  molhado	Ksh tʃaβá- ‘estar mojado’
5060	§236	ShipiboKonibo	SK	molhar,  molhado	1		mɨtʃá		m ɨ t ʃ á		*mɨʔtʃa-	molhar,  molhado	SK mɨtʃá
5061	§236	Kapanawa	Kp	molhar,  molhado	1		mɨʔtʃa		m ɨ ʔ t ʃ a		*mɨʔtʃa-	molhar,  molhado	Kp mɨʔtʃa
5062	§236	Marúbo	Mar	molhado			mɨˈtʃaka		m ɨ ˈt ʃ a k a	 (COSTA, 1992	*mɨʔtʃa-	molhar,  molhado	Mar mɨˈtʃaka ‘molhado’ (COSTA;; 1992)
5063	§236	Chákobo	Ch	mojarse			tʃaaʂ-		t ʃ aa ʂ		*mɨʔtʃa-	molhar,  molhado	Ch tʃaaʂ- ‘mojarse’
5065	§236	Yamináwa	Yam	invierno			mɨtʃakai		m ɨ t ʃ a k ai		*mɨʔtʃa-	molhar,  molhado	Yam mɨtʃakai ‘invierno, tiempo de lluvia;;  diciembre’ (FAUST; LOOS;; 2002)
5066	§236	Yamináwa	Yam	invierno			tiempo de lluvia,  diciembre’ 		tiempo de lluvia,  diciembre’ 	FAUST; LOOS, 2002	*mɨʔtʃa-	molhar,  molhado	Yam mɨtʃakai ‘invierno, tiempo de lluvia;;  diciembre’ (FAUST; LOOS;; 2002)
5067	§236	Chanináwa	Chan	molhar,  molhado	1		mɨtʃa		m ɨ t ʃ a		*mɨʔtʃa-	molhar,  molhado	Chan mɨtʃa, bɨtʃa ‘mojado’
5068	§236	Chanináwa	Chan	mojado			bɨtʃa		b ɨ t ʃ a		*mɨʔtʃa-	molhar,  molhado	Chan mɨtʃa, bɨtʃa ‘mojado’
5069	§236	Sharanáwa	Shar	mojado,  húmedo			mɨtʃa		m ɨ t ʃ a		*mɨʔtʃa-	molhar,  molhado	Shar mɨtʃa ‘mojado;;  húmedo’
5070	§236	Shanenáwa	Shan	molhado			mutʃia		m u t ʃ ia		*mɨʔtʃa-	molhar,  molhado	Shan mutʃia ‘molhado’
5071	§236	Katukina	Kat	molhar			mɨtʃa-ai		m ɨ t ʃ a ai		*mɨʔtʃa-	molhar,  molhado	Kat mɨtʃa-ai ‘molhar’
5073	§236	Amawáka	A	mojarse			mɨtʃa- I		mɨtʃa- I		*mɨʔtʃa-	molhar,  molhado	A mɨtʃa- I ‘mojarse’, mɨtʃa II
5074	§236	Amawáka	A	molhar,  molhado	1		mɨtʃa II		mɨtʃa II		*mɨʔtʃa-	molhar,  molhado	A mɨtʃa- I ‘mojarse’, mɨtʃa II
5075	§236	Kaxinawá	Kn	mojar,  estar mojado			mɨtʃa		m ɨ t ʃ a		*mɨʔtʃa-	molhar,  molhado	Kn mɨtʃa ‘mojar;;  estar mojado’, chaa- ‘mojar algo’
5076	§236	Kaxinawá	Kn	mojar algo			chaa-		c h aa		*mɨʔtʃa-	molhar,  molhado	Kn mɨtʃa ‘mojar;;  estar mojado’, chaa- ‘mojar algo’
5077	§236	Marináwa	M	molhar,  molhado	1		mɨtʃa		m ɨ t ʃ a		*mɨʔtʃa-	molhar,  molhado	M mɨtʃa
5083	§237	ShipiboKonibo	SK	ramas pequeñas,  patas de inssecto			mɨβi		m ɨ β i		*mɨβi	mão	SK mɨβi ‘ramas pequeñas;;  patas de inssecto’
5085	§237	Marúbo	Mar	mão			mɨβi 		mɨβi 	CABRAL; RODRIGUES, 2010	*mɨβi	mão	Mar mɨβi (CABRAL; RODRIGUES;; 2010)
5088	§237	Yamináwa	Yam	mão			miɸi		m i ɸ i		*mɨβi	mão	Yam miɸi ‘mão’
5089	§237	Chanináwa	Chan	mão	1		biɸi		b i ɸ i		*mɨβi	mão	Chan biɸi
5090	§237	Sharanáwa	Shar	mão	1		mɨɸi		m ɨ ɸ i		*mɨβi	mão	Shar mɨɸi, mɨɸin
5091	§237	Sharanáwa	Shar	mão	1		mɨɸin		m ɨ ɸ i n		*mɨβi	mão	Shar mɨɸi, mɨɸin
5092	§237	Shanenáwa	Shan	mão	1		mɨɸi		m ɨ ɸ i		*mɨβi	mão	Shan mɨɸi
5093	§237	Katukina	Kat	mão	1		mɨβi		m ɨ β i		*mɨβi	mão	Kat mɨβi
5095	§237	Amawáka	A	mano,  manga			mɨwi II		mɨwi II		*mɨβi	mão	A mɨwi II ‘mano;;  manga’
5096	§237	Kaxinawá	Kn	brazo			mɨbi		m ɨ b i		*mɨβi	mão	Kn mɨbi ‘brazo, pulsera, rama;;  rama de árbol’
5097	§237	Kaxinawá	Kn	mão	1		pulsera		p u l s e r a		*mɨβi	mão	Kn mɨbi ‘brazo, pulsera, rama;;  rama de árbol’
5098	§237	Kaxinawá	Kn	mão	1		rama,  rama de árbol’		rama,  rama de árbol’		*mɨβi	mão	Kn mɨbi ‘brazo, pulsera, rama;;  rama de árbol’
5099	§237	Marináwa	M	mão	1		mɨ́́ɸí		m ɨ́́ ɸ í		*mɨβi	mão	M mɨ́́ɸí
5100	§237	Yawanawá	Yaw	mão	1		mɨhi		m ɨ h i		*mɨβi	mão	Yaw mɨhi
5104	§238	Kakataibo	Ksh	unha da mão	1		untsis		u n t s i s		*mɨtsis	unha da mão	Ksh untsis, unˈtsɨ ‘unha’ (SHELL;; 1987), unˈtsis ‘nail’
5105	§238	Kakataibo	Ksh	unha			unˈtsɨ		u n ˈt s ɨ	 (SHELL, 1987	*mɨtsis	unha da mão	Ksh untsis, unˈtsɨ ‘unha’ (SHELL;; 1987), unˈtsis ‘nail’
5106	§238	Kakataibo	Ksh	nail			unˈtsis		u n ˈt s i s		*mɨtsis	unha da mão	Ksh untsis, unˈtsɨ ‘unha’ (SHELL;; 1987), unˈtsis ‘nail’
5107	§238	ShipiboKonibo	SK	unha del dedo			mɨntsís		m ɨ n t s í s		*mɨtsis	unha da mão	SK mɨntsís ‘unha del dedo’, mitsís
5108	§238	ShipiboKonibo	SK	unha da mão	1		mitsís		m i t s í s		*mɨtsis	unha da mão	SK mɨntsís ‘unha del dedo’, mitsís
5109	§238	Kapanawa	Kp	unha da mão	1		mɨntsís		m ɨ n t s í s		*mɨtsis	unha da mão	Kp mɨntsís
5110	§238	Marúbo	Mar	unha da mão			mɨ᷈tsisi [mɨ᷈ˈtsisi] 		mɨ᷈tsisi [mɨ᷈ˈtsisi] 	CABRAL; OLIVEIRA, 2010	*mɨtsis	unha da mão	Mar mɨ᷈tsisi [mɨ᷈ˈtsisi] (CABRAL; OLIVEIRA;; 2010)
5111	§238	Chákobo	Ch	unha da mão	1		ˈmɨtsis		ˈm ɨ t s i s		*mɨtsis	unha da mão	Ch ˈmɨtsis, ˈmɨtsisi ‘uña de los dedos de la mano’, mɨ́́tsisi ‘uña del dedo de la mano’
5112	§238	Chákobo	Ch	uña de los dedos de la mano			ˈmɨtsisi		ˈm ɨ t s i s i		*mɨtsis	unha da mão	Ch ˈmɨtsis, ˈmɨtsisi ‘uña de los dedos de la mano’, mɨ́́tsisi ‘uña del dedo de la mano’
5113	§238	Chákobo	Ch	uña del dedo de la mano			mɨ́́tsisi		m ɨ́́ t s i s i		*mɨtsis	unha da mão	Ch ˈmɨtsis, ˈmɨtsisi ‘uña de los dedos de la mano’, mɨ́́tsisi ‘uña del dedo de la mano’
5114	§238	Kaxararí	Kax	uña del dedo de la mano			mɨtʃiˈsi 		mɨtʃiˈsi 	VALENZUELA; OLIVEIRA, 2012	*mɨtsis	unha da mão	Kax mɨtʃiˈsi (VALENZUELA; OLIVEIRA;; 2012)
5115	§238	Yamináwa	Yam	unha da mão	1		mitsis		m i t s i s		*mɨtsis	unha da mão	Yam mitsis, mitsisi (EAKEN;; 2008)
5116	§238	Yamináwa	Yam	unha da mão			mitsisi 		mitsisi 	EAKEN, 2008	*mɨtsis	unha da mão	Yam mitsis, mitsisi (EAKEN;; 2008)
5117	§238	Chanináwa	Chan	unha da mão			bitsis 		bitsis 	otsis	*mɨtsis	unha da mão	Chan bitsis (otsis)
5118	§238	Sharanáwa	Shar	unha da mão	1		mɨtsisi		m ɨ t s i s i		*mɨtsis	unha da mão	Shar mɨtsisi, otsisi
5119	§238	Sharanáwa	Shar	unha da mão	1		otsisi		o t s i s i		*mɨtsis	unha da mão	Shar mɨtsisi, otsisi
5120	§238	Shanenáwa	Shan	unha da mão	1		mɨtʃiʃi		m ɨ t ʃ i ʃ i		*mɨtsis	unha da mão	Shan mɨtʃiʃi
5121	§238	Katukina	Kat	unha da mão			mɨ᷈tʃiʃi [məˈ᷈tʃiʃi] 		mɨ᷈tʃiʃi [məˈ᷈tʃiʃi] 	CABRAL; OLIVEIRA, 2012	*mɨtsis	unha da mão	Kat mɨ᷈tʃiʃi [məˈ᷈tʃiʃi] (CABRAL; OLIVEIRA;; 2012)
5123	§238	Amawáka	A	uña del dedo del pie			honˈtsís		h o n ˈt s í s		*mɨtsis	unha da mão	A honˈtsís ‘uña del dedo del pie’, mɨntsís ‘uña;;  dedo de la mano’ (HYDE;; 1980), mɨtsis I
5124	§238	Amawáka	A	uña,  dedo de la mano			mɨntsís		m ɨ n t s í s	 (HYDE, 1980	*mɨtsis	unha da mão	A honˈtsís ‘uña del dedo del pie’, mɨntsís ‘uña;;  dedo de la mano’ (HYDE;; 1980), mɨtsis I
5125	§238	Amawáka	A	unha da mão	1		mɨtsis I		mɨtsis I		*mɨtsis	unha da mão	A honˈtsís ‘uña del dedo del pie’, mɨntsís ‘uña;;  dedo de la mano’ (HYDE;; 1980), mɨtsis I
5126	§238	Kaxinawá	Kn	unha da mão	1		mɨtsís		m ɨ t s í s		*mɨtsis	unha da mão	Kn mɨtsís
5127	§238	Marináwa	M	unha da mão	1		mɨtsisi		m ɨ t s i s i		*mɨtsis	unha da mão	M mɨtsisi
5128	§238	Yawanawá	Yaw	unha da mão	1		mɨtsisi		m ɨ t s i s i		*mɨtsis	unha da mão	Yaw mɨtsisi
5129	§238	Korúbo	Ko	unha			(mɨtʃiun		( m ɨ t ʃ iu n		*mɨtsis	unha da mão	Ko (mɨtʃiun ‘unha’)
5130	§238	Matís	Mt	unha			mɨntis		m ɨ n t i s		*mɨtsis	unha da mão	Mt mɨntis ‘unha’
5131	§238	Mayorúna	My	unha da mão	1		mɨntsis [mɨnˈtsis]		mɨntsis [mɨnˈtsis]		*mɨtsis	unha da mão	My mɨntsis [mɨnˈtsis]
5132	§239	Kakataibo	Ksh	mão	1		mɨkɨɸ		m ɨ k ɨ ɸ		*mɨkɨr	mão	Ksh mɨkɨɸ
5133	§239	ShipiboKonibo	SK	mão	1		mɨkɨ		m ɨ k ɨ		*mɨkɨr	mão	SK mɨkɨ
5134	§239	Kapanawa	Kp	mão	1		mɨkɨ́́n		m ɨ k ɨ́́ n		*mɨkɨr	mão	Kp mɨkɨ́́n
5136	§239	Chákobo	Ch	mão	1		mɨkɨ́́nɨ		m ɨ k ɨ́́ n ɨ		*mɨkɨr	mão	Ch mɨkɨ́́nɨ, mɨkɨ (ZINGG;; 1998)
5137	§239	Chákobo	Ch	mão			mɨkɨ 		mɨkɨ 	ZINGG, 1998	*mɨkɨr	mão	Ch mɨkɨ́́nɨ, mɨkɨ (ZINGG;; 1998)
5138	§239	Kaxararí	Kax	mão			mɨkɨˈlɨ 		mɨkɨˈlɨ 	VALENZUELA; OLIVEIRA, 2012	*mɨkɨr	mão	Kax mɨkɨˈlɨ (VALENZUELA; OLIVEIRA;; 2012)
5139	§239	Yamináwa	Yam	mão			mɨkɨ᷈ 		mɨkɨ᷈ 	FAUST; LOOS, 2002	*mɨkɨr	mão	Yam mɨkɨ᷈ (FAUST; LOOS;; 2002)
5140	§239	Chanináwa	Chan	mão	1		mɨkɨ		m ɨ k ɨ		*mɨkɨr	mão	Chan mɨkɨ
5141	§239	Sharanáwa	Shar	mão	1		mɨkɨ		m ɨ k ɨ		*mɨkɨr	mão	Shar mɨkɨ, mɨkɨn ‘mano’
5142	§239	Sharanáwa	Shar	mano			mɨkɨn		m ɨ k ɨ n		*mɨkɨr	mão	Shar mɨkɨ, mɨkɨn ‘mano’
5146	§239	Amawáka	A	mão	1		mɨkɨ I		mɨkɨ I		*mɨkɨr	mão	A mɨkɨ I
5147	§239	Kaxinawá	Kn	mão	1		mɨkɨ		m ɨ k ɨ		*mɨkɨr	mão	Kn mɨkɨ
5148	§239	Marináwa	M	mão	1		mɨ́́kɨ		m ɨ́́ k ɨ		*mɨkɨr	mão	M mɨ́́kɨ
5151	§239	Matís	Mt	mão	1		mɨkɨn		m ɨ k ɨ n		*mɨkɨr	mão	Mt mɨkɨn
5153	§240	Kakataibo	Ksh	mão direita	1		mɨkɨkwe o mɨkwe		mɨkɨkwe o mɨkwe		*mɨkɨrɨ kwaya	mão direita	Ksh mɨkɨkwe o mɨkwe
5154	§240	ShipiboKonibo	SK	mão direita	1		229 mɨkayao		229 mɨkayao		*mɨkɨrɨ kwaya	mão direita	SK 229 mɨkayao
5155	§240	Kapanawa	Kp	a la derecha			mɨkayaʔo		m ɨ k aya ʔ o		*mɨkɨrɨ kwaya	mão direita	Kp mɨkayaʔo ‘a la derecha, a la mano derecha;;  en el lado derecho’
5156	§240	Kapanawa	Kp	mão direita	1		a la mano derecha,  en el lado derecho’		a la mano derecha,  en el lado derecho’		*mɨkɨrɨ kwaya	mão direita	Kp mɨkayaʔo ‘a la derecha, a la mano derecha;;  en el lado derecho’
5158	§240	Chákobo	Ch	mão direita	1		mɨnɨkaya		m ɨ n ɨ k aya		*mɨkɨrɨ kwaya	mão direita	Ch mɨnɨkaya
5167	§240	Kaxinawá	Kn	derecha,  mano derecha			kayatapia		k aya t a p ia		*mɨkɨrɨ kwaya	mão direita	Kn kayatapia ‘derecha;;  mano derecha’
5168	§240	Marináwa	M	derecha			káyakaɸi		k áya k a ɸ i		*mɨkɨrɨ kwaya	mão direita	M káyakaɸi ‘derecha, mano derecha;;  correcto’
5169	§240	Marináwa	M	mão direita	1		mano derecha,  correcto’		mano derecha,  correcto’		*mɨkɨrɨ kwaya	mão direita	M káyakaɸi ‘derecha, mano derecha;;  correcto’
5174	§241	Kakataibo	Ksh	encontrar,  procurar	1		mɨra-		m ɨ r a		!*mɨɽa-	encontrar,  procurar	Ksh mɨra-
5175	§241	ShipiboKonibo	SK	encontrar,  procurar	1		mɨra-		m ɨ r a		!*mɨɽa-	encontrar,  procurar	SK mɨra-
5176	§241	Kapanawa	Kp	hallar			mɨɾa-		m ɨ ɾ a		!*mɨɽa-	encontrar,  procurar	Kp mɨɾa- ‘hallar’
