ID	IDX	DOCULECT	DOCULECTID	CONCEPT	CONCEPT_FROM_PROTO	CONCEPT_ADDED	VALUE	VALUE_UNCERTAIN	TOKENS	NOTE	SOURCE	PROTOFORM	PROTOCONCEPT	ENTRY_IN_SOURCE
6535	§300	Kakataibo	Ksh	respirar			oi-		oi			hoinɸ	respirar	Ksh oi- ‘respirar’
6536	§300	ShipiboKonibo	SK	respirar, expeler aire			hoi-		h oi			hoinɸ	respirar	SK hoi- ‘respirar;;  expeler aire’
6537	§300	Kapanawa	Kp	soplar, respirar			hoín		h oí n			hoinɸ	respirar	Kp hoín ‘soplar;;  respirar’
6539	§300	Chákobo	Ch	querer descansar en vez de continuar (haciendo algo)			hoi-		h oi			hoinɸ	respirar	Ch hoi- ‘querer descansar en vez de continuar (haciendo algo)’
6540	§300	Kaxararí	Kax	respirar			huiwˈhi [ɦɯiwˈɦi]		huiwˈhi [ɦɯiwˈɦi]		Lanes2005	hoinɸ	respirar	Kax huiwˈhi [ɦɯiwˈɦi] ‘respirar’ (LANES;; 2005)
6547	§300	Amawáka	A	descansar			hõwi-		h õ w i			hoinɸ	respirar	A hõwi- ‘descansar’
6548	§300	Kaxinawá	Kn	descansar			huiduku-		h ui d u k u			hoinɸ	respirar	Kn huiduku- ‘descansar’, huisi- ‘respirar’
6549	§300	Kaxinawá	Kn	respirar			huisi-		h ui s i			hoinɸ	respirar	Kn huiduku- ‘descansar’, huisi- ‘respirar’
6555	§301	Proto-Panoan	Proto	coração		0	hoi[n]ti		h oi [ n ] t i		Oliveira2014	hoi[n]ti	coração	*hoi[n]ti ‘coração’ :
6557	§301	ShipiboKonibo	SK	coração	1		hoiti		h oi t i			hoi[n]ti	coração	SK hoiti
6558	§301	Kapanawa	Kp	coração	1		hoínti		h oí n t i			hoi[n]ti	coração	Kp hoínti
6559	§301	Marúbo	Mar	coração			ˈwinti 		ˈwinti 		Anonby2010	hoi[n]ti	coração	Mar ˈwinti (ANONBY; HOLBROOK;; 2010)
6560	§301	Chákobo	Ch	coração	1		hoití		h oi t í			hoi[n]ti	coração	Ch hoití
6562	§301	Yamináwa	Yam	coração	1		oi᷈ti		oi᷈ t i			hoi[n]ti	coração	Yam oi᷈ti, oi᷈tini᷈
6563	§301	Yamináwa	Yam	coração	1		oi᷈tini᷈		oi᷈ t i n i᷈			hoi[n]ti	coração	Yam oi᷈ti, oi᷈tini᷈
6564	§301	Chanináwa	Chan	coração	1		ointi		oi n t i			hoi[n]ti	coração	Chan ointi
6565	§301	Sharanáwa	Shar	coração	1		ointi		oi n t i			hoi[n]ti	coração	Shar ointi, ointinin
6566	§301	Sharanáwa	Shar	coração	1		ointinin		oi n t i n i n			hoi[n]ti	coração	Shar ointi, ointinin
6567	§301	Shanenáwa	Shan	coração	1		uinti		ui n t i			hoi[n]ti	coração	Shan uinti
6568	§301	Katukina	Kat	coração	1		winti		w i n t i			hoi[n]ti	coração	Kat winti
6570	§301	Amawáka	A	coração	1		howiti II		howiti II			hoi[n]ti	coração	A howiti II
6571	§301	Kaxinawá	Kn	coração	1		huiti		h ui t i			hoi[n]ti	coração	Kn huiti
6572	§301	Marináwa	M	coração	1		ṍiti		ṍi t i			hoi[n]ti	coração	M ṍiti
6573	§301	Yawanawá	Yaw	coração	1		u᷈i᷈ti		u᷈i᷈ t i			hoi[n]ti	coração	Yaw u᷈i᷈ti
6574	§301	Korúbo	Ko	coração			winte		w i n t e			hoi[n]ti	coração	Ko winte ‘coração’
6575	§301	Matís	Mt	coração			winte		w i n t e			hoi[n]ti	coração	Mt winte ‘coração’
6576	§301	Mayorúna	My	coração	1		uinte [winˈte]		uinte [winˈte]			hoi[n]ti	coração	My uinte [winˈte]
6577	§302	Proto-Panoan	Proto	esconder		0	hon[ɨ]-		h o n [ ɨ ]		Oliveira2014	hon[ɨ]-	esconder	*hon[ɨ]- ‘esconder’ :
6578	§302	Kakataibo	Ksh	esconder	1		onɨ-		o n ɨ			hon[ɨ]-	esconder	Ksh onɨ-
6579	§302	ShipiboKonibo	SK	esconder	1		honɨ-		h o n ɨ			hon[ɨ]-	esconder	SK honɨ-
6580	§302	Kapanawa	Kp	esconder	1		honɨ-		h o n ɨ			hon[ɨ]-	esconder	Kp honɨ-
6582	§302	Chákobo	Ch	esconder	1		honɨ-		h o n ɨ			hon[ɨ]-	esconder	Ch honɨ-
6583	§302	Kaxararí	Kax	esconder			hona-hi		h o n a h i		SOUSA2004	hon[ɨ]-	esconder	Kax hona-hi ‘esconder’ (SOUSA;; 2004)
6586	§302	Sharanáwa	Shar	esconder	1		onɨi		o n ɨi			hon[ɨ]-	esconder	Shar onɨi, onɨa ‘robar;;  esconder’
6587	§302	Sharanáwa	Shar	robar, esconder			onɨa		o n ɨa			hon[ɨ]-	esconder	Shar onɨi, onɨa ‘robar;;  esconder’
6588	§302	Shanenáwa	Shan	roubar			onɨ		o n ɨ			hon[ɨ]-	esconder	Shan onɨ ‘roubar’
6589	§302	Katukina	Kat	esconder	1		huni-ti		h u n i t i			hon[ɨ]-	esconder	Kat huni-ti
6591	§302	Amawáka	A	esconder	1		honɨ- I		honɨ- I			hon[ɨ]-	esconder	A honɨ- I
6592	§302	Kaxinawá	Kn	esconder	1		hunɨ-		h u n ɨ			hon[ɨ]-	esconder	Kn hunɨ-
6593	§302	Marináwa	M	esconder	1		ónɨ-		ó n ɨ			hon[ɨ]-	esconder	M ónɨ-
6595	§302	Korúbo	Ko	roubar, esconder			ompo		o m p o			hon[ɨ]-	esconder	Ko ompo ‘roubar;;  esconder’
6596	§302	Matís	Mt	roubar, esconder			onpo-kin		o n p o k i n			hon[ɨ]-	esconder	Mt onpo-kin ‘roubar;;  esconder’
6597	§302	Mayorúna	My	esconder			ompo [om.ˈpo]		ompo [om.ˈpo]			hon[ɨ]-	esconder	My ompo [om.ˈpo] ‘esconder’
6598	§303	Proto-Panoan	Proto	homem, humano		0	honi		h o n i		Oliveira2014	honi	homem,  humano	*honi ‘homem;;  humano’ :
6599	§303	Kakataibo	Ksh	homem, humano	1		oni		o n i			honi	homem,  humano	Ksh oni
6600	§303	ShipiboKonibo	SK	homem, humano	1		honi		h o n i			honi	homem,  humano	SK honi
6601	§303	Kapanawa	Kp	homem, humano	1		honi		h o n i			honi	homem,  humano	Kp honi
6602	§303	Marúbo	Mar	homem			oni		o n i		Cesarino2008	honi	homem,  humano	Mar oni ‘homem’ (CESARINO;; 2008)
6603	§303	Chákobo	Ch	homem, humano	1		honi		h o n i			honi	homem,  humano	Ch honi
6604	§303	Kaxararí	Kax	homem			huni		h u n i		Valenzuela2012	honi	homem,  humano	Kax huni ‘homem’ (VALENZUELA; OLIVEIRA;; 2012)
6607	§303	Sharanáwa	Shar	homem, humano	1		onikoin		o n i k oi n			honi	homem,  humano	Shar onikoin, onikoinin ‘Sharanahua (gente verdadeira)’
6608	§303	Sharanáwa	Shar	Sharanahua (gente verdadeira)			onikoinin		o n i k oi n i n			honi	homem,  humano	Shar onikoin, onikoinin ‘Sharanahua (gente verdadeira)’
6610	§303	Katukina	Kat	homem			huni		h u n i			honi	homem,  humano	Kat huni ‘homem’
6611	§303	Poyanáwa	Poy	gente			u᷈di		u᷈ d i			honi	homem,  humano	Poy u᷈di ‘gente’
6612	§303	Amawáka	A	homem, humano	1		honi I		honi I			honi	homem,  humano	A honi I
6613	§303	Kaxinawá	Kn	homem, humano	1		huni		h u n i			honi	homem,  humano	Kn huni
6614	§303	Marináwa	M	homem, humano	1		oni		o n i			honi	homem,  humano	M oni
6619	§304	Proto-Panoan	Proto	esp. de queixada (porco do mato)		0	ho[n]o		h o [ n ] o		Oliveira2014	ho[n]o	esp. de queixada (porco do mato)	*ho[n]o ‘esp. de queixada (porco do mato)’ :
6620	§304	Kakataibo	Ksh	esp. de queixada (porco do mato)	1		õki		õ k i			ho[n]o	esp. de queixada (porco do mato)	Ksh õki
6621	§304	ShipiboKonibo	SK	esp. de queixada (porco do mato)	1		hono		h o n o			ho[n]o	esp. de queixada (porco do mato)	SK hono
6622	§304	Kapanawa	Kp	esp. de queixada (porco do mato)	1		hono		h o n o			ho[n]o	esp. de queixada (porco do mato)	Kp hono
6623	§304	Marúbo	Mar	esp. de queixada (porco do mato)			ˈunu 		ˈunu 		Anonby2010	ho[n]o	esp. de queixada (porco do mato)	Mar ˈunu (ANONBY; HOLBROOK;; 2010)
6624	§304	Chákobo	Ch	esp. de queixada (porco do mato)	1		hono		h o n o			ho[n]o	esp. de queixada (porco do mato)	Ch hono
6625	§304	Kaxararí	Kax	queixada			ʃibuˈlu	1	** ʃ i b u ˈl u		Valenzuela2012	ho[n]o	esp. de queixada (porco do mato)	Kax **ʃibuˈlu ‘queixada’ (VALENZUELA; OLIVEIRA;; 2012)
6628	§304	Sharanáwa	Shar	esp. de queixada (porco do mato)	1		ono		o n o			ho[n]o	esp. de queixada (porco do mato)	Shar ono, onon ‘sajino’
6629	§304	Sharanáwa	Shar	sajino			onon		o n o n			ho[n]o	esp. de queixada (porco do mato)	Shar ono, onon ‘sajino’
6630	§304	Shanenáwa	Shan	porco			unu		u n u			ho[n]o	esp. de queixada (porco do mato)	Shan unu ‘porco’
6631	§304	Katukina	Kat	porco			hunu [huˈnoʔ] ~ [xuˈnoʔ]		hunu [huˈnoʔ] ~ [xuˈnoʔ]		Barros1987	ho[n]o	esp. de queixada (porco do mato)	Kat hunu [huˈnoʔ] ~ [xuˈnoʔ] ‘porco’ (BARROS;; 1987)
6632	§304	Poyanáwa	Poy	caititu, porquinho			u᷈du		u᷈ d u			ho[n]o	esp. de queixada (porco do mato)	Poy u᷈du ‘caititu;; porquinho’
6633	§304	Amawáka	A	esp. de queixada (porco do mato)	1		hono II		hono II			ho[n]o	esp. de queixada (porco do mato)	A hono II
6634	§304	Kaxinawá	Kn	esp. de queixada (porco do mato)	1		hunu yawa		hunu yawa			ho[n]o	esp. de queixada (porco do mato)	Kn hunu yawa
6635	§304	Marináwa	M	esp. de queixada (porco do mato)	1		ónó		ó n ó			ho[n]o	esp. de queixada (porco do mato)	M ónó
6636	§304	Yawanawá	Yaw	bicho de caça			unu		u n u			ho[n]o	esp. de queixada (porco do mato)	Yaw unu ‘bicho de caça’
6637	§304	Korúbo	Ko	esp. de queixada (porco do mato)	1		unkin		u n k i n			ho[n]o	esp. de queixada (porco do mato)	Ko unkin
6638	§304	Matís	Mt	caititu			unkin		u n k i n			ho[n]o	esp. de queixada (porco do mato)	Mt unkin ‘caititu’
6639	§304	Mayorúna	My	jabalí menor, sajino			unkin [uŋ.ˈkin]		unkin [uŋ.ˈkin]			ho[n]o	esp. de queixada (porco do mato)	My unkin [uŋ.ˈkin] ‘jabalí menor;; sajino’
6640	§305	Proto-Panoan	Proto	vermelho		0	hoʃin		h o ʃ i n		Oliveira2014	hoʃin	vermelho	*hoʃin ‘vermelho’ :
6642	§305	ShipiboKonibo	SK	vermelho	1		hoʃi		h o ʃ i			hoʃin	vermelho	SK hoʃi
6643	§305	Kapanawa	Kp	vermelho	1		hoʃin		h o ʃ i n			hoʃin	vermelho	Kp hoʃin, hoʃini ‘rojo’ (LOOS; LOOS;; 1998), hoʃini ‘rojo’
6644	§305	Kapanawa	Kp	rojo			hoʃini		h o ʃ i n i		Loos1998	hoʃin	vermelho	Kp hoʃin, hoʃini ‘rojo’ (LOOS; LOOS;; 1998), hoʃini ‘rojo’
6645	§305	Kapanawa	Kp	rojo			hoʃini		h o ʃ i n i			hoʃin	vermelho	Kp hoʃin, hoʃini ‘rojo’ (LOOS; LOOS;; 1998), hoʃini ‘rojo’
6646	§305	Marúbo	Mar	vermelho			u᷈ˈʃi᷈-ga		u᷈ ˈʃ i᷈ g a		Anonby2010	hoʃin	vermelho	Mar u᷈ˈʃi᷈-ga ‘vermelho’ (ANONBY; HOLBROOK;; 2010)
6647	§305	Chákobo	Ch	vermelho	1		ʃini		ʃ i n i			hoʃin	vermelho	Ch ʃini, tʃiʃíni ‘rojo’, **ˈʃini ‘rojo’, **tʃiˈʃi, **tʃiˈʃini ‘la pluma roja o el plumón rojo de la cola de um ave’ (ZINGG;; 1998))
6648	§305	Chákobo	Ch	rojo			tʃiʃíni		t ʃ i ʃ í n i			hoʃin	vermelho	Ch ʃini, tʃiʃíni ‘rojo’, **ˈʃini ‘rojo’, **tʃiˈʃi, **tʃiˈʃini ‘la pluma roja o el plumón rojo de la cola de um ave’ (ZINGG;; 1998))
6649	§305	Chákobo	Ch	rojo			ˈʃini	1	** ˈʃ i n i			hoʃin	vermelho	Ch ʃini, tʃiʃíni ‘rojo’, **ˈʃini ‘rojo’, **tʃiˈʃi, **tʃiˈʃini ‘la pluma roja o el plumón rojo de la cola de um ave’ (ZINGG;; 1998))
6650	§305	Chákobo	Ch	vermelho	1		tʃiˈʃi	1	** t ʃ i ˈʃ i			hoʃin	vermelho	Ch ʃini, tʃiʃíni ‘rojo’, **ˈʃini ‘rojo’, **tʃiˈʃi, **tʃiˈʃini ‘la pluma roja o el plumón rojo de la cola de um ave’ (ZINGG;; 1998))
6651	§305	Chákobo	Ch	la pluma roja o el plumón rojo de la cola de um ave			tʃiˈʃini	1	** t ʃ i ˈʃ i n i		Zingg1998	hoʃin	vermelho	Ch ʃini, tʃiʃíni ‘rojo’, **ˈʃini ‘rojo’, **tʃiˈʃi, **tʃiˈʃini ‘la pluma roja o el plumón rojo de la cola de um ave’ (ZINGG;; 1998))
6652	§305	Kaxararí	Kax	la pluma roja o el plumón rojo de la cola de um ave			puˈʂɨ [pɯˈʂɨ] 		puˈʂɨ [pɯˈʂɨ] 		Lanes2005	hoʃin	vermelho	Kax puˈʂɨ [pɯˈʂɨ] (LANES;; 2005)
6653	§305	Yamináwa	Yam	la pluma roja o el plumón rojo de la cola de um ave			oʃi᷈ 		oʃi᷈ 		Faust2002	hoʃin	vermelho	Yam oʃi᷈ (FAUST; LOOS;; 2002)
6654	§305	Chanináwa	Chan	vermelho	1		oʂi		o ʂ i			hoʃin	vermelho	Chan oʂi, oʃi nipa
6655	§305	Chanináwa	Chan	vermelho	1		oʃi nipa		oʃi nipa			hoʃin	vermelho	Chan oʂi, oʃi nipa
6656	§305	Sharanáwa	Shar	vermelho	1		oʃin		o ʃ i n			hoʃin	vermelho	Shar oʃin
6657	§305	Shanenáwa	Shan	vermelho			uʂin 		uʂin 		Ribeiro2008	hoʃin	vermelho	Shan uʂin (RIBEIRO; CÂNDIDO;; 2008)
6658	§305	Katukina	Kat	vermelho			ũʃi [õŋˈʒiʔ] 		ũʃi [õŋˈʒiʔ] 		Barros1987	hoʃin	vermelho	Kat ũʃi [õŋˈʒiʔ] (BARROS;; 1987)
6660	§305	Amawáka	A	rojo			wiʃi I		wiʃi I			hoʃin	vermelho	A wiʃi I ‘rojo’
6661	§305	Kaxinawá	Kn	rojo, maduro			huʃi		h u ʃ i			hoʃin	vermelho	Kn huʃi ‘rojo;; maduro’
6662	§305	Marináwa	M	vermelho	1		óʃi		ó ʃ i			hoʃin	vermelho	M óʃi
6663	§305	Yawanawá	Yaw	vermelho	1		uʃi᷈		u ʃ i᷈			hoʃin	vermelho	Yaw uʃi᷈
6664	§305	Korúbo	Ko	urucum			ʃinte		ʃ i n t e			hoʃin	vermelho	Ko ʃinte ‘urucum’
6665	§305	Matís	Mt	amarelo			ʃin		ʃ i n			hoʃin	vermelho	Mt ʃin ‘amarelo’
6666	§305	Mayorúna	My	rojo			ʃin		ʃ i n	 (Ver também a etimologia 319. *pãʃini		hoʃin	vermelho	My ʃin ‘rojo’ (Ver também a etimologia 319. *pãʃini)
6667	§306	Proto-Panoan	Proto	branco		0	hoʂo		h o ʂ o		Oliveira2014	hoʂo	branco	*hoʂo ‘branco’ :
6668	§306	Kakataibo	Ksh	branco	1		oʂo		o ʂ o			hoʂo	branco	Ksh oʂo
6669	§306	ShipiboKonibo	SK	branco	1		hoʂo		h o ʂ o			hoʂo	branco	SK hoʂo
6670	§306	Kapanawa	Kp	branco	1		hoʂo		h o ʂ o			hoʂo	branco	Kp hoʂo
6671	§306	Marúbo	Mar	branco	1		ˈuʃu-ka		ˈu ʃ u k a			hoʂo	branco	Mar ˈuʃu-ka
6672	§306	Chákobo	Ch	branco	1		hoʂo		h o ʂ o			hoʂo	branco	Ch hoʂo
6673	§306	Kaxararí	Kax	branco			bakuˈʂu [βakɯˈʂɯ] 		bakuˈʂu [βakɯˈʂɯ] 		Lanes2005	hoʂo	branco	Kax bakuˈʂu [βakɯˈʂɯ] (LANES;; 2005)
6674	§306	Yamináwa	Yam	branco			oʂo 		oʂo 		Faust2002	hoʂo	branco	Yam oʂo (FAUST; LOOS;; 2002)
6675	§306	Chanináwa	Chan	branco	1		oʃo-pa		o ʃ o p a			hoʂo	branco	Chan oʃo-pa, oʂo-pa
6676	§306	Chanináwa	Chan	branco	1		oʂo-pa		o ʂ o p a			hoʂo	branco	Chan oʃo-pa, oʂo-pa
6677	§306	Sharanáwa	Shar	branco	1		oʂo		o ʂ o			hoʂo	branco	Shar oʂo
6678	§306	Shanenáwa	Shan	branco			uʂɨ		u ʂ ɨ		Ribeiro2008	hoʂo	branco	Shan uʂɨ ‘branco’ (RIBEIRO; CÂNDIDO;; 2008)
6679	§306	Katukina	Kat	branco			uʂu		u ʂ u			hoʂo	branco	Kat uʂu ‘branco’
6680	§306	Poyanáwa	Poy	branco	1		uhu		u h u			hoʂo	branco	Poy uhu
6681	§306	Amawáka	A	branco	1		hoxo I		hoxo I			hoʂo	branco	A hoxo I
6682	§306	Kaxinawá	Kn	branco	1		huʂupa		h u ʂ u p a			hoʂo	branco	Kn huʂupa
6683	§306	Marináwa	M	branco	1		óʂópá		ó ʂ ó p á			hoʂo	branco	M óʂópá
6684	§306	Yawanawá	Yaw	branco	1		uʃu		u ʃ u			hoʂo	branco	Yaw uʃu
6687	§306	Mayorúna	My	branco	1		uʂu [uˈʂu]		uʂu [uˈʂu]			hoʂo	branco	My uʂu [uˈʂu]
6688	§307	Proto-Panoan	Proto	lavar		0	paʔtsa-		p a ʔ t s a		Oliveira2014	paʔtsa-	lavar	*paʔtsa- ‘lavar’ :
6689	§307	Kakataibo	Ksh	lavar	1		patsá		p a t s á			paʔtsa-	lavar	Ksh patsá
6690	§307	ShipiboKonibo	SK	lavar	1		patsá-		p a t s á			paʔtsa-	lavar	SK patsá-
6691	§307	Kapanawa	Kp	lavar	1		paʔtsá-		p a ʔ t s á			paʔtsa-	lavar	Kp paʔtsá-
6693	§307	Chákobo	Ch	lavar	1		patsa-		p a t s a			paʔtsa-	lavar	Ch patsa-
6694	§307	Kaxararí	Kax	bater, dar um tapa			paʃa	1	** p a ʃ a		Valenzuela2012	paʔtsa-	lavar	Kax **paʃa ‘bater;;  dar um tapa’ (VALENZUELA; OLIVEIRA;; 2012)
6695	§307	Yamináwa	Yam	lavar (la ropa)			patsa		p a t s a		Faust2002	paʔtsa-	lavar	Yam patsa ‘lavar (la ropa)’ (FAUST; LOOS;; 2002)
6697	§307	Sharanáwa	Shar	lavar	1		patsain		p a t s ai n			paʔtsa-	lavar	Shar patsain, patsaan ‘lavar ropa’
6698	§307	Sharanáwa	Shar	lavar ropa			patsaan		p a t s aa n			paʔtsa-	lavar	Shar patsain, patsaan ‘lavar ropa’
6702	§307	Amawáka	A	lavar	1		patsa- II		patsa- II			paʔtsa-	lavar	A patsa- II
6703	§307	Kaxinawá	Kn	lavar	1		patsa-		p a t s a			paʔtsa-	lavar	Kn patsa-
6704	§307	Marináwa	M	lavar	1		pátsã-		p á t s ã			paʔtsa-	lavar	M pátsã-
6705	§307	Yawanawá	Yaw	bater			patsa		p a t s a			paʔtsa-	lavar	Yaw patsa ‘bater’
6709	§308	Proto-Panoan	Proto	embebedar-se, bêbado, embriagado		0	paʔɨn-		p a ʔ ɨ n		Oliveira2014	paʔɨn-	embebedar-se, bêbado,  embriagado	*paʔɨn- ‘embebedar-se, bêbado;;  embriagado’ :
6710	§308	Kakataibo	Ksh	embebedar-se, bêbado, embriagado	1		paɨ		p aɨ			paʔɨn-	embebedar-se, bêbado,  embriagado	Ksh paɨ
6711	§308	ShipiboKonibo	SK	embebedar-se, bêbado, embriagado	1		paɨ-		p aɨ			paʔɨn-	embebedar-se, bêbado,  embriagado	SK paɨ-
6712	§308	Kapanawa	Kp	embebedar-se, bêbado, embriagado	1		paʔɨn-		p a ʔ ɨ n			paʔɨn-	embebedar-se, bêbado,  embriagado	Kp paʔɨn-
6713	§308	Marúbo	Mar	droga, veneno			paɨ		p aɨ			paʔɨn-	embebedar-se, bêbado,  embriagado	Mar paɨ ‘droga;;  veneno’
6714	§308	Chákobo	Ch	embebedar-se, bêbado, embriagado	1		paʔɨ-		p a ʔ ɨ			paʔɨn-	embebedar-se, bêbado,  embriagado	Ch paʔɨ-
6716	§308	Yamináwa	Yam	venenosa			paɨ		p aɨ		Faust2002	paʔɨn-	embebedar-se, bêbado,  embriagado	Yam paɨ ‘venenosa’ (FAUST; LOOS;; 2002)
6718	§308	Sharanáwa	Shar	embebedar-se, bêbado, embriagado	1		paɨ		p aɨ			paʔɨn-	embebedar-se, bêbado,  embriagado	Shar paɨ, paɨn ‘dolor;;  gripe’, paɨan ‘borracho’
6719	§308	Sharanáwa	Shar	dolor, gripe			paɨn		p aɨ n			paʔɨn-	embebedar-se, bêbado,  embriagado	Shar paɨ, paɨn ‘dolor;;  gripe’, paɨan ‘borracho’
6720	§308	Sharanáwa	Shar	borracho			paɨan		p aɨa n			paʔɨn-	embebedar-se, bêbado,  embriagado	Shar paɨ, paɨn ‘dolor;;  gripe’, paɨan ‘borracho’
6722	§308	Katukina	Kat	gripe			pain-ki		p ai n k i			paʔɨn-	embebedar-se, bêbado,  embriagado	Kat pain-ki ‘gripe’
6724	§308	Amawáka	A	embebedar-se, bêbado, embriagado	1		pãʔɨ- II		pãʔɨ- II			paʔɨn-	embebedar-se, bêbado,  embriagado	A pãʔɨ- II
6725	§308	Kaxinawá	Kn	embebedar-se, bêbado, embriagado	1		paɨ-inkiki		p aɨ i n k i k i			paʔɨn-	embebedar-se, bêbado,  embriagado	Kn paɨ-inkiki, **paɨ᷈ ‘emborracharse;;  estar borracho por haber tomado ayahuasca’ (MONTAG;; 1981), paɨ ‘veneno;; venenoso;;  borracho’ (MONTAG;; 1981), pãi-
6726	§308	Kaxinawá	Kn	emborracharse, estar borracho por haber tomado ayahuasca			paɨ᷈	1	** p aɨ᷈		Montag1981c	paʔɨn-	embebedar-se, bêbado,  embriagado	Kn paɨ-inkiki, **paɨ᷈ ‘emborracharse;;  estar borracho por haber tomado ayahuasca’ (MONTAG;; 1981), paɨ ‘veneno;; venenoso;;  borracho’ (MONTAG;; 1981), pãi-
6727	§308	Kaxinawá	Kn	veneno, venenoso, borracho			paɨ		p aɨ		Montag1981c	paʔɨn-	embebedar-se, bêbado,  embriagado	Kn paɨ-inkiki, **paɨ᷈ ‘emborracharse;;  estar borracho por haber tomado ayahuasca’ (MONTAG;; 1981), paɨ ‘veneno;; venenoso;;  borracho’ (MONTAG;; 1981), pãi-
6728	§308	Kaxinawá	Kn	embebedar-se, bêbado, embriagado	1		pãi-		p ãi			paʔɨn-	embebedar-se, bêbado,  embriagado	Kn paɨ-inkiki, **paɨ᷈ ‘emborracharse;;  estar borracho por haber tomado ayahuasca’ (MONTAG;; 1981), paɨ ‘veneno;; venenoso;;  borracho’ (MONTAG;; 1981), pãi-
6729	§308	Marináwa	M	embebedar-se, bêbado, embriagado	1		pãɨ-		p ãɨ			paʔɨn-	embebedar-se, bêbado,  embriagado	M pãɨ-
6733	§308	Mayorúna	My	fuerte (por ejemplo, picante, fermentado, contenido con mucho acohol), potente (tabaco que hace marear, veneno mortal, animal muy venenoso), doloroso, fermentarse			paɨ [paˈɨ]		paɨ [paˈɨ]			paʔɨn-	embebedar-se, bêbado,  embriagado	My paɨ [paˈɨ] ‘fuerte (por ejemplo;; picante;; fermentado;; contenido con mucho acohol);; potente (tabaco que hace marear;; veneno mortal;; animal muy venenoso);; doloroso;; fermentarse’
6734	§309	Proto-Panoan	Proto	surdo		0	paβɨ		p a β ɨ		Oliveira2014	paβɨ	surdo	*paβɨ ‘surdo’ :
6735	§309	Kakataibo	Ksh	surdo	1		paβɨ		p a β ɨ			paβɨ	surdo	Ksh paβɨ
6736	§309	ShipiboKonibo	SK	surdo	1		paβɨ		p a β ɨ			paβɨ	surdo	SK paβɨ
6737	§309	Kapanawa	Kp	surdo	1		paβɨ		p a β ɨ			paβɨ	surdo	Kp paβɨ
6739	§309	Chákobo	Ch	surdo	1		paβɨʂa		p a β ɨ ʂ a			paβɨ	surdo	Ch paβɨʂa, paβɨʂ ‘cera del oído’
6740	§309	Chákobo	Ch	cera del oído			paβɨʂ		p a β ɨ ʂ			paβɨ	surdo	Ch paβɨʂa, paβɨʂ ‘cera del oído’
6742	§309	Yamináwa	Yam	surdo	1		papɨsaki᷈	1	** p a p ɨ s a k i᷈			paβɨ	surdo	Yam **papɨsaki᷈, **papɨsiki᷈ ‘perforarse la oreja’
6743	§309	Yamináwa	Yam	perforarse la oreja			papɨsiki᷈	1	** p a p ɨ s i k i᷈			paβɨ	surdo	Yam **papɨsaki᷈, **papɨsiki᷈ ‘perforarse la oreja’
6747	§309	Katukina	Kat	brinco			paβi	1	** p a β i			paβɨ	surdo	Kat **paβi ‘brinco’, **paβiʃ ‘cera do ouvido’
6748	§309	Katukina	Kat	cera do ouvido			paβiʃ	1	** p a β i ʃ			paβɨ	surdo	Kat **paβi ‘brinco’, **paβiʃ ‘cera do ouvido’
6751	§309	Kaxinawá	Kn	arete hecho de una concha o un caracol, que se utilizaba en las orejas			pabɨdu		p a b ɨ d u			paβɨ	surdo	Kn pabɨdu ‘arete hecho de una concha o un caracol;;  que se utilizaba en las orejas’, pabɨdu ‘agujerearse las orejas’
6752	§309	Kaxinawá	Kn	agujerearse las orejas			pabɨdu		p a b ɨ d u			paβɨ	surdo	Kn pabɨdu ‘arete hecho de una concha o un caracol;;  que se utilizaba en las orejas’, pabɨdu ‘agujerearse las orejas’
6755	§309	Korúbo	Ko	orelha			paβɨʃan		p a β ɨ ʃ a n			paβɨ	surdo	Ko paβɨʃan ‘orelha’
6756	§309	Matís	Mt	orelha			papuʂan	1	** p a p u ʂ a n			paβɨ	surdo	Mt **papuʂan ‘orelha’
6758	§310	Proto-Panoan	Proto	ouvido		0	paβiki		p a β i k i		Oliveira2014	paβiki	ouvido (provavelmente paβi (orelha) + n (gen.) + kini (buraco) = buraco da orelha)	*paβiki ‘ouvido (provavelmente paβi (orelha) + n (gen.) + kini (buraco) = buraco da orelha)’ :
6759	§310	Kakataibo	Ksh	ouvido	1		paβí		p a β í			paβiki	ouvido (provavelmente paβi (orelha) + n (gen.) + kini (buraco) = buraco da orelha)	Ksh paβí
6760	§310	ShipiboKonibo	SK	ouvido	1		paβíki		p a β í k i			paβiki	ouvido (provavelmente paβi (orelha) + n (gen.) + kini (buraco) = buraco da orelha)	SK paβíki, paβíkinin ‘oreja;;  oído’ (LORIOT; LAURIAULT; DAY;; 1993)
6761	§310	ShipiboKonibo	SK	oreja, oído			paβíkinin		p a β í k i n i n		Loriot1993	paβiki	ouvido (provavelmente paβi (orelha) + n (gen.) + kini (buraco) = buraco da orelha)	SK paβíki, paβíkinin ‘oreja;;  oído’ (LORIOT; LAURIAULT; DAY;; 1993)
6762	§310	Kapanawa	Kp	ouvido	1		paβínki		p a β í n k i			paβiki	ouvido (provavelmente paβi (orelha) + n (gen.) + kini (buraco) = buraco da orelha)	Kp paβínki
6763	§310	Marúbo	Mar	brinco tradicional			paβi		p a β i			paβiki	ouvido (provavelmente paβi (orelha) + n (gen.) + kini (buraco) = buraco da orelha)	Mar paβi ‘brinco tradicional’
