# Wordlist

# DATA
ID	DOCULECT	CONCEPT	CONCEPT IN SOURCE	TOKENS	FORM	VARIANTS	COMMENT	SOURCE	COGID	UNCERTAIN COGNACY	PROTOSET	ENTRY IN SOURCE	ALIGNMENT
6017	Marinawa	roof made of straw		p ɨ́/ɨ ʂ ɨ́/ɨ ʂ ɨ ɯ a	pɨ́́ʂɨ́́ʂɨɯa				356		§417	M ʂɨ́́wa ‘hamaca’, pɨ́́ʂɨ́́ʂɨɯa	p ɨ́/ɨ ʂ ɨ́/ɨ ʂ ɨ ɯ a
6018	Yawanawa	roof made of straw		ʂ ɨ w	ʂɨw-				356		§417	Yaw ʂɨw-, ʂɨwa ‘tecer’ (SOUZA;; 2013)	- - ʂ ɨ w - - -
6019	Yawanawa	roof made of straw		ʂ ɨ w a	ʂɨwa			Souza2013	356		§417	Yaw ʂɨw-, ʂɨwa ‘tecer’ (SOUZA;; 2013)	- - ʂ ɨ w - - a
#
6417	Proto-Panoan	root		t a p o n	tapon			Oliveira2014	386		§444	*tapon ‘raiz’ :	t a p o n - - -
6418	Kakataibo	root		t a p ṍ	tapṍ				386		§444	Ksh tapṍ	t a p ṍ - - - -
6419	ShipiboKonibo	root		t a p ṍ	tapṍ				386		§444	SK tapṍ	t a p ṍ - - - -
6420	Kapanawa	root		t a p ó/o n	tapón				386		§444	Kp tapón	t a p ó/o n - - -
6421	Marubo	root		t a p u n	taˈpun				386		§444	Mar taˈpun	t a p u n - - -
6422	Chakobo	root		t a p ó/o n o	tapóno				386		§444	Ch tapóno	t a p ó/o n - o -
6423	Kaxarari	root		tʃ i p ɯ n ɯ	tʃipɯˈnɯ			Lanes2005	386	1	§444	Kax **tʃipunu [tʃipɯˈnɯ] (LANES;; 2005)	tʃ i p ɯ n - ɯ -
6424	Chaninawa	root		t a p o n	tapon				386		§444	Chan tapon	t a p o n - - -
6425	Sharanawa	root		t a p o n	tapon				386		§444	Shar tapon, taponpan	t a p o n - - -
6426	Sharanawa	root		t a p o n p a n	taponpan				386		§444	Shar tapon, taponpan	t a p o n p a n
6427	Shanenawa	root		t a p u	tapu				386		§444	Shan tapu	t a p u - - - -
6428	Amawaka	root		t a p õ	tapõ		II		386		§444	A tapõ II	t a p õ - - - -
6429	Kaxinawa	root		t a p u	tapu				386		§444	Kn tapu	t a p u - - - -
6430	Marinawa	root		t á/a p o	tápo				386		§444	M tápo	t á/a p o - - - -
6431	Yawanawa	root		t a p u n	tapun				386		§444	Yaw tapun	t a p u n - - -
6432	Matis	root		t a p u n	tapun				386		§444	Mt tapun ‘raíz’	t a p u n - - -
6433	Mayoruna	root		t a p u n	tapun				386		§444	My tapun ‘raíz (de cualquier planta o árbol)’	t a p u n - - -
#
4664	Proto-Panoan	rotten		p a j o	payo			Oliveira2014	253		§324	*payo ‘podre’ :	p a j - - - o
4665	ShipiboKonibo	rotten		p a j o	payo				253		§324	SK payo	p a j - - - o
4666	Kapanawa	rotten		p a j o	payo			Loos1998	253		§324	Kp payo ‘podrido’ (LOOS; LOOS;; 1998)	p a j - - - o
4667	Amawaka	rotten		p a j o	payo		II		253		§324	A payo II	p a j - - - o
4668	Marinawa	rotten		p á/a j ó/o k o a	páyókoa				253		§324	M páyókoa	p á/a j ó/o k o a
4669	Katukina	rotten		p a j u	payu				253		§324	Kat payu ‘podre’	p a j - - - u
4670	Sharanawa	rotten		p a j o k o a	payokoa				253		§324	Shar payokoa ‘podrido;;  fermentado’	p a j o k o a
4672	Kakataibo	rotten		p ɨ i	pɨi		también pɨtʃi		254		§325	Ksh pɨi (también pɨtʃi)	p ɨ - i - - -
#
5615	Proto-Panoan	sagui monkey		s i p i	sipi			Oliveira2014	326		§390	*sipi ‘macaco sagui’ :	s i - p i -
5616	Kakataibo	sagui monkey		ʔ i p i	ʔipi				326	1	§390	Ksh **ʔipi, **ʔiʃpi	ʔ i - p i -
5617	Kakataibo	sagui monkey		ʔ i ʃ p i	ʔiʃpi				326	1	§390	Ksh **ʔipi, **ʔiʃpi	ʔ i ʃ p i -
5618	ShipiboKonibo	sagui monkey		ʃ i p i	ʃipi				326		§390	SK ʃipi	ʃ i - p i -
5619	Kapanawa	sagui monkey		ʃ i p i	ʃipi				326		§390	Kp ʃipi	ʃ i - p i -
5620	Kaxarari	sagui monkey		ʃ i p i	ʃiˈpi				326		§390	Kax ʃipi [ʃiˈpi] ‘macaco sagui’	ʃ i - p i -
5621	Sharanawa	sagui monkey		ʃ i p i	ʃipi				326		§390	Shar ʃipi, ʃipin ‘pichico (esp. de mono)	ʃ i - p i -
5622	Sharanawa	sagui monkey		ʃ i p i n	ʃipin				326		§390	Shar ʃipi, ʃipin ‘pichico (esp. de mono)	ʃ i - p i n
5623	Katukina	sagui monkey		tʃ i p i	tʃipi				326		§390	Kat tʃipi ‘macaco pequeño;;  suim’	tʃ i - p i -
5624	Poyanawa	sagui monkey		ʃ i p i	ʃipi				326		§390	Poy ʃipi ‘macaco soim’	ʃ i - p i -
5625	Amawaka	sagui monkey		ʃ i p i	ʃipi		II		326		§390	A ʃipi II	ʃ i - p i -
5626	Kaxinawa	sagui monkey		ʃ i p i	ʃipi				326		§390	Kn ʃipi	ʃ i - p i -
5627	Marinawa	sagui monkey		ʃ í/i p í/i	ʃípí				326		§390	M ʃípí	ʃ í/i - p í/i -
5628	Yawanawa	sagui monkey		ʃ i p i	ʃipi				326		§390	Yaw ʃipi ‘macaco soim’	ʃ i - p i -
5630	Mayoruna	sagui monkey		s i p i	sipi				326		§390	My sipi ‘tipo de mono pequeño’	s i - p i -
#
6471	Proto-Panoan	salt		t a ʃ i	taʃi			Oliveira2014	391		§449	*taʃi ‘sal’ :	t a ʃ i
6472	Kakataibo	salt		t a ʃ i	taʃi				391		§449	Ksh taʃi	t a ʃ i
6473	ShipiboKonibo	salt		t a ʃ i	taʃi				391		§449	SK taʃi	t a ʃ i
6474	Kapanawa	salt		t a ʃ i	taʃi				391		§449	Kp taʃi	t a ʃ i
6475	Amawaka	salt		t a ʃ i	taʃiI				391		§449	A taʃiI	t a ʃ i
6476	Kaxinawa	salt		t a ʃ i	taʃi		también tɨwɨ,  dɨsu		391		§449	Kn taʃi (también tɨwɨ;;  dɨsu)	t a ʃ i
6477	Marinawa	salt		t a ʃ i	taʃi				391		§449	M taʃi	t a ʃ i
#
5315	Proto-Panoan	same, of the same way, also		ɽ i ʔ β i	-ɽiʔβi			Oliveira2014	301		§368	*-ɽiʔβi ~ *ɽiʔβa ‘igual;; do mesmo jeito;;  também’ :	- - - - - - - ɽ i ʔ β - - i
5316	Kakataibo	same, of the same way, also		r i β i	-riβi				301		§368	Ksh -riβi	- - - - - - - r i - β - - i
5317	ShipiboKonibo	same, of the same way, also		r i β i	-riβi				301		§368	SK -riβi, riβa	- - - - - - - r i - β - - i
5318	ShipiboKonibo	same, of the same way, also		r i β a	riβa				301		§368	SK -riβi, riβa	- - - - - - - r i - β - - a
5319	Kapanawa	same, of the same way, also		r i ʔ β i	-riʔβi				301		§368	Kp -riʔβi	- - - - - - - r i ʔ β - - i
5320	Marubo	same, of the same way, also		r i v í/i	riví				301		§368	Mar riví ‘sempre’, rivi ‘somente;;  apenas’, sɨví ‘também’ (KENNEL;; 1978), rivi ‘enfático;;  mesmo’ (CESARINO;; 2008)	- - - - - - - r i - v - - í/i
5321	Marubo	same, of the same way, also		r i v i	rivi				301		§368	Mar riví ‘sempre’, rivi ‘somente;;  apenas’, sɨví ‘também’ (KENNEL;; 1978), rivi ‘enfático;;  mesmo’ (CESARINO;; 2008)	- - - - - - - r i - v - - i
5322	Marubo	same, of the same way, also		s ɨ v í/i	sɨví			Kennell1978	301		§368	Mar riví ‘sempre’, rivi ‘somente;;  apenas’, sɨví ‘também’ (KENNEL;; 1978), rivi ‘enfático;;  mesmo’ (CESARINO;; 2008)	- - - - - - - s ɨ - v - - í/i
5323	Marubo	same, of the same way, also		r i v i	rivi			Cesarino2008	301		§368	Mar riví ‘sempre’, rivi ‘somente;;  apenas’, sɨví ‘também’ (KENNEL;; 1978), rivi ‘enfático;;  mesmo’ (CESARINO;; 2008)	- - - - - - - r i - v - - i
5324	Chakobo	same, of the same way, also		r i	ri				301		§368	Ch ri, -ri- ‘también’ (ZINGG;; 1998)	- - - - - - - r i - - - - -
5325	Chakobo	same, of the same way, also		r i	-ri-			Zingg1998	301		§368	Ch ri, -ri- ‘también’ (ZINGG;; 1998)	- - - - - - - r i - - - - -
5326	Yaminawa	same, of the same way, also		r i	-ri				301		§368	Yam -ri ‘também’, -fi ‘enfoque;;  enfocar’	- - - - - - - r i - - - - -
5327	Yaminawa	same, of the same way, also		f i	-fi				301		§368	Yam -ri ‘também’, -fi ‘enfoque;;  enfocar’	- - - - - - - - - - f - - i
5328	Katukina	same, of the same way, also		s i β i	siβi				301	1	§368	Kat **siβi ‘também’	- - - - - - - s i - β - - i
5329	Amawaka	same, of the same way, also		r i w i	-riwi_I				301		§368	A -riwi I	- - - - - - - r i - w - - i
5330	Kaxinawa	same, of the same way, also		d i	-di				301		§368	Kn -di, -dibi	- - - - - - - d i - - - - -
5331	Kaxinawa	same, of the same way, also		d i b i	-dibi				301		§368	Kn -di, -dibi	- - - - - - - d i - b - - i
5332	Marinawa	same, of the same way, also		r i ɸ i	-riɸi				301		§368	M -riɸi	- - - - - - - r i - ɸ - - i
5333	Korubo	same, of the same way, also		a β i + β i ɬ i β i	aβi_βiɬiβi				301		§368	Ko aβi βiɬiβi ‘de novo’, ated βiɬiβi ‘igual;; do mesmo tanto;; empatado (uma partida de futebol)’	a β i - + β i ɬ i - β - - i
5334	Korubo	same, of the same way, also		a t e d + β i ɬ i β i	ated_βiɬiβi				301		§368	Ko aβi βiɬiβi ‘de novo’, ated βiɬiβi ‘igual;; do mesmo tanto;; empatado (uma partida de futebol)’	a t e d + β i ɬ i - β - - i
5335	Mayoruna	same, of the same way, also		a u c b i d i	aucbidi				301		§368	My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)	- - - - - - a - u c b i d i
5336	Mayoruna	same, of the same way, also		a d e m b i d i	adembidi				301		§368	My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)	- - - - - - a d e m b i d i
5337	Mayoruna	same, of the same way, also		a d e c b i d i	adecbidi				301		§368	My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)	- - - - - - a d e c b i d i
5338	Mayoruna	same, of the same way, also		a o c b i d i	aocbidi				301		§368	My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)	- - - - - - a - o c b i d i
5339	Mayoruna	same, of the same way, also		b i	-bi				301		§368	My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)	- - - - - - - - - - b - - i
5340	Mayoruna	same, of the same way, also		d i	-di			Fleck2003	301		§368	My aucbidi ‘back again’, adembidi ‘likewise(Tr)’, adecbidi ‘likewise(Itr)’, aocbidi ‘also’, -bi ‘like’, -di ‘emphatic’ (FLECK;; 2003)	- - - - - - - d i - - - - -
#
3015	Poyanawa	sand		b a ʃ i	baʃi				118	1	§202	Poy **baʃi ‘areia’	b a ʃ - i -
3332	Proto-Panoan	sand		m a s i	masi			Oliveira2014	144		§225	*masi ‘areia’ :	- - - - m a s i - -
3333	Kakataibo	sand		m a s i	masi				144		§225	Ksh masi	- - - - m a s i - -
3334	ShipiboKonibo	sand		m a ʃ i	maʃi				144		§225	SK maʃi	- - - - m a ʃ i - -
3335	Kapanawa	sand		m a ʃ i	maʃi				144		§225	Kp maʃi	- - - - m a ʃ i - -
3336	Marubo	sand		m a ʃ i	ˈmaʃi			Anonby2010	144		§225	Mar ˈmaʃi (ANONBY; HOLBROOK;; 2010)	- - - - m a ʃ i - -
3337	Chakobo	sand		m a ʃ ɨ	ˈmaʃɨ				144		§225	Ch ˈmaʃɨ, maʃɨˈnɨ ‘arena;;  playa’	- - - - m a ʃ ɨ - -
3338	Chakobo	sand		m a ʃ ɨ n ɨ	maʃɨˈnɨ				144		§225	Ch ˈmaʃɨ, maʃɨˈnɨ ‘arena;;  playa’	- - - - m a ʃ ɨ n ɨ
3339	Kaxarari	sand		h ɨ n ɨ m a ʃ i	hɨnɨmaˈʃi				144		§225	Kax hɨnɨmaˈʃi [hɨnɨmaˈʃi]	h ɨ n ɨ m a ʃ i - -
3340	Yaminawa	sand		m a ʃ i	maʃi				144		§225	Yam maʃi, mãʃi ‘arena;;  playa’	- - - - m a ʃ i - -
3341	Yaminawa	sand		m ã ʃ i	mãʃi				144		§225	Yam maʃi, mãʃi ‘arena;;  playa’	- - - - m ã ʃ i - -
3342	Chaninawa	sand		b a ʃ i	baʃi				144		§225	Chan baʃi	- - - - b a ʃ i - -
3343	Shanenawa	sand		m a ʂ i	maʂi				144		§225	Shan maʂi	- - - - m a ʂ i - -
3344	Katukina	sand		m a ʃ i ʔ	maˈʃiʔ			Barros1987	144		§225	Kat maʃi [maˈʃiʔ] (BARROS;; 1987)	- - - - m a ʃ i ʔ -
3345	Poyanawa	sand		b a ʃ i	baʃi				144		§225	Poy baʃi ‘areia’	- - - - b a ʃ i - -
3346	Kaxinawa	sand		m a ʃ i	maʃi				144		§225	Kn maʃi	- - - - m a ʃ i - -
3347	Yawanawa	sand		m a ʃ i	maʃi				144		§225	Yaw maʃi ‘areia;;  barro de varias cores’	- - - - m a ʃ i - -
3348	Matis	sand		m a s i	masi			Ferreira2005	144		§225	Mt masi (FERREIRA;; 2005)	- - - - m a s i - -
3349	Mayoruna	sand		m a s i	maˈsi				144		§225	My masi [maˈsi]	- - - - m a s i - -
#
2022	Proto-Panoan	seed		h ɨ ʂ ɨ	hɨʂɨ			Oliveira2014	42		§136	*hɨʂɨ ‘semente’ :	- - - - h ɨ ʂ ɨ -
2023	Kakataibo	seed		ɨ ʂ ɨ	ɨʂɨ				42		§136	Ksh ɨʂɨ, ɨ̃ʂɨ ‘semilla;;  pupila del ojo’	- - - - - ɨ ʂ ɨ -
2024	Kakataibo	seed		ɨ ʂ ɨ	ɨ̃ʂɨ				42		§136	Ksh ɨʂɨ, ɨ̃ʂɨ ‘semilla;;  pupila del ojo’	- - - - - ɨ ʂ ɨ -
2025	ShipiboKonibo	seed		ʔ i a + h ɨ ʂ ɨ	ʔia_hɨʂɨ				42		§136	SK ʔia hɨʂɨ ‘liendre’	ʔ i a + h ɨ ʂ ɨ -
2026	Marubo	seed		ɨ ʃ ɨ	ɨˈʃɨ			Anonby2010	42		§136	Mar ɨˈʃɨ ‘semente’ (ANONBY; HOLBROOK;; 2010)	- - - - - ɨ ʃ ɨ -
2027	Chakobo	seed		h ɨ ʂ ɨ	ˈhɨʂɨ				42		§136	Ch ˈhɨʂɨ ‘partes íntimas de la mujer’	- - - - h ɨ ʂ ɨ -
2028	Yaminawa	seed		ɨ ʂ ɨ	ɨʂɨ			Faust2002	42		§136	Yam ɨʂɨ ‘semilla’ (FAUST; LOOS;; 2002)	- - - - - ɨ ʂ ɨ -
2029	Chaninawa	seed		ɨ ʂ ɨ	ɨʂɨ				42		§136	Chan ɨʂɨ, ɨʃɨ	- - - - - ɨ ʂ ɨ -
2030	Chaninawa	seed		ɨ ʃ ɨ	ɨʃɨ				42		§136	Chan ɨʂɨ, ɨʃɨ	- - - - - ɨ ʃ ɨ -
2031	Sharanawa	seed		ɨ ʂ ɨ	ɨʂɨ				42		§136	Shar ɨʂɨ, ɨʂɨn ‘semilla’	- - - - - ɨ ʂ ɨ -
2032	Sharanawa	seed		ɨ ʂ ɨ n	ɨʂɨn				42		§136	Shar ɨʂɨ, ɨʂɨn ‘semilla’	- - - - - ɨ ʂ ɨ n
2033	Shanenawa	seed		ɨ ʂ ɨ	ɨʂɨ				42		§136	Shan ɨʂɨ ‘semente’	- - - - - ɨ ʂ ɨ -
2034	Katukina	seed		h ɨ ʂ ɨ	hɨʂɨ				42		§136	Kat hɨʂɨ ‘semente’	- - - - h ɨ ʂ ɨ -
2035	Poyanawa	seed		ɨ h ɨ	ɨhɨ				42		§136	Poy ɨhɨ	- - - - - ɨ h ɨ -
2036	Amawaka	seed		h ɨ x ɨ́/ɨ	hɨxɨ́_I				42		§136	A hɨxɨ́ I	- - - - h ɨ x ɨ́/ɨ -
2037	Kaxinawa	seed		h ɨ ʂ ɨ	hɨʂɨ				42		§136	Kn hɨʂɨ	- - - - h ɨ ʂ ɨ -
2038	Marinawa	seed		ɨ ʂ ɨ	ɨʂɨ				42		§136	M ɨʂɨ	- - - - - ɨ ʂ ɨ -
2039	Yawanawa	seed		ɨ ʃ ɨ	ɨʃɨ				42		§136	Yaw ɨʃɨ	- - - - - ɨ ʃ ɨ -
2041	Matis	seed		ɨ ʂ ɨ	ɨʂɨ				42		§136	Mt ɨʂɨ ‘semente’	- - - - - ɨ ʂ ɨ -
2042	Mayoruna	seed		ɨ ʂ ɨ	ɨˈʂɨ.				42		§136	My ɨˈʂɨ.	- - - - - ɨ ʂ ɨ -
#
676	Proto-Panoan	shade		ʔ o t a	ʔota			Oliveira2014	337		§40	*ʔota ‘sombra’	ʔ o t - - - - - - a
677	Kakataibo	shade		ʔ o t a n ɔ ɔ	ʔotanɔɔ		nɔɔ < nawa ‘gente’,  juego 261		337		§40	Ksh ʔotanɔɔ ‘demonio del bosque’ (nɔɔ < nawa ‘gente’; juego 261)	ʔ o t a n - - ɔ - ɔ
678	ShipiboKonibo	shade		ʔ o t a	ʔota				337		§40	SK ʔota	ʔ o t - - - - - - a
679	Kapanawa	shade		ʔ o t a	ʔota				337		§40	Kp ʔota ‘sombra’	ʔ o t - - - - - - a
680	Sharanawa	shade		o t a i	otai				337		§40	Shar otai, otaa ‘hacer sombra’	- o t a - - - - - i
681	Sharanawa	shade		o t a a	otaa				337		§40	Shar otai, otaa ‘hacer sombra’	- o t a - - - - - a
682	Amawaka	shade		ʔ ó/o t a	ʔóta			Hyde1980	337		§40	A ʔóta ‘sombra’ (HYDE;; 1980), ota I ‘sombra’	ʔ ó/o t - - - - - - a
683	Amawaka	shade		o t a	ota_I				337		§40	A ʔóta ‘sombra’ (HYDE;; 1980), ota I ‘sombra’	- o t - - - - - - a
684	Kaxinawa	shade		u t a	uta-				337		§40	Kn uta- ‘hacer sombra;;  estar en la sombra’	- u t - - - - - - a
685	Marinawa	shade		ó/o t ã n i t ó/o k a	ótãnitóka				337		§40	M ótãnitóka ‘sombra’	- ó/o t ã n i t ó/o k a
937	Marubo	shade		v a k i ʂ i	vakiʂi			Cesarino2008	469		§56	Mar vakiʂi ‘sombra’ (CESARINO;; 2008)	v a - k i ʂ i -
4373	Poyanawa	shade		ũ d i	ũdi				231		§303	Poy ũdi ‘gente’	- ũ d - - - - - i -
6709	ShipiboKonibo	shade		n a w a	nawa		,  juego 265		412	1	§468	SK waka nawa ‘enjambre de peces’, **nawa ‘gente’;;  juego 265	- - - - - - - n a w a
7254	Marubo	shade		y o r a	ˈyora			Anonby2010	460		§509	Mar ˈyora ‘gente’ (ANONBY; HOLBROOK;; 2010), yora ‘pessoa;;  corpo’ (CESARINO;; 2008)	- y o r a -
7268	Yawanawa	shade		i u ɾ a	iuɾa				460		§509	Yaw iuɾa ‘gente’	- i u ɾ a -
#
6614	Proto-Panoan	shotgun		t o	to...			Oliveira2014	404		§460	*to... ‘espingarda’ :	t o - - - - - - - - - - - - - - -
6615	ShipiboKonibo	shotgun		t ó/o o a t i	tóoati				404		§460	SK tóoati ‘escopeta (LORIOT; LAURIAULT; DAY;; 1993), toʔati ‘escopeta;;  la explosión de un arma de fuego’	t ó/o - o - a - t - - i - - - - - -
6616	ShipiboKonibo	shotgun		t o ʔ a t i	toʔati				404		§460	SK tóoati ‘escopeta (LORIOT; LAURIAULT; DAY;; 1993), toʔati ‘escopeta;;  la explosión de un arma de fuego’	t o - - ʔ a - t - - i - - - - - -
6617	Kapanawa	shotgun		t o o ʔ a ʔ t i	tooʔaʔti			Loos1998	404		§460	Kp tooʔaʔti ‘escopeta’ (LOOS; LOOS;; 1998), toʔati	t o - o ʔ a ʔ t - - i - - - - - -
6618	Kapanawa	shotgun		t o ʔ a t i	toʔati				404		§460	Kp tooʔaʔti ‘escopeta’ (LOOS; LOOS;; 1998), toʔati	t o - - ʔ a - t - - i - - - - - -
6619	Chakobo	shotgun		t o o t í/i	tootí				404		§460	Ch tootí ‘escopeta’	t o - o - - - t - - í/i - - - - - -
6620	Yaminawa	shotgun		t o o + a k + i	too-ak-i			Faust2002	404		§460	Yam too-ak-i ‘dispara a escopeta’ (FAUST; LOOS;; 2002)	t o - - - - - - - - o - + a k + i
6621	Chaninawa	shotgun		t ɨ k ɨ t i	tɨkɨti				404	1	§460	Chan **tɨkɨti, **tɨkɨtɨ	t ɨ - - k ɨ - t - - i - - - - - -
6622	Chaninawa	shotgun		t ɨ k ɨ t ɨ	tɨkɨtɨ				404	1	§460	Chan **tɨkɨti, **tɨkɨtɨ	t ɨ - - k ɨ - t - - ɨ - - - - - -
6623	Sharanawa	shotgun		t o w ɨ t i	towɨti				404		§460	Shar towɨti, towɨtinin	t o w - - ɨ - t - - i - - - - - -
6624	Sharanawa	shotgun		t o w ɨ t i n i n	towɨtinin				404		§460	Shar towɨti, towɨtinin	t o w - - ɨ - t i n i n - - - - -
6625	Amawaka	shotgun		t o o ʔ á/a t i	tooʔáti		II		404		§460	A tooʔáti II, tóoʔti	t o - o ʔ á/a - t - - i - - - - - -
6626	Amawaka	shotgun		t ó/o o ʔ t i	tóoʔti				404		§460	A tooʔáti II, tóoʔti	t ó/o - o ʔ - - t - - i - - - - - -
6627	Marinawa	shotgun		t ó/o w ɨ t í/i	tówɨtí				404		§460	M tówɨtí	t ó/o w - - ɨ - t - - í/i - - - - - -
6628	Matis	shotgun		t o n k a t e	tonkate				404		§460	Mt tonkate ‘espingarda’	t o n - k a - t - - e - - - - - -
6629	Mayoruna	shotgun		t o n k a	tonka		(A raiz parece onomatopaica e pode ser uma coincidência, mesmo porque to, too, ton parece com o barulho da arma, note as diferenças nos formativos intermediários entre a raiz e o instrumental		404		§460	My tonka ‘disparar escopeta;;  palmotear’ (A raiz parece onomatopaica e pode ser uma coincidência;; mesmo porque to;; too;; ton parece com o barulho da arma;; note as diferenças nos formativos intermediários entre a raiz e o instrumental)	t o n - k - - - - - a - - - - - -
#
3249	Proto-Panoan	shrimp		m a p i	mapi			Oliveira2014	137		§219	*mapi ‘camarão’ :	m a p i - -
3250	ShipiboKonibo	shrimp		m a p i	mapi				137		§219	SK mapi	m a p i - -
3251	Marubo	shrimp		m a p i	mapi			Cesarino2008	137		§219	Mar mapi (CESARINO;; 2008)	m a p i - -
3252	Kapanawa	shrimp		m a p i	mapi				137		§219	Kp mapi	m a p i - -
3253	Sharanawa	shrimp		m a p i	mapi				137		§219	Shar mapi, mapin	m a p i - -
3254	Sharanawa	shrimp		m a p i n	mapin				137		§219	Shar mapi, mapin	m a p i n -
3255	Amawaka	shrimp		m a p i	mapi_I				137		§219	A mapi I	m a p i - -
3256	Kaxinawa	shrimp		m a p i	mapi				137		§219	Kn mapi	m a p i - -
3257	Marinawa	shrimp		m a p i	mapi				137		§219	M mapi	m a p i - -
3258	Yawanawa	shrimp		m a p i	mapi				137		§219	Yaw mapi	m a p i - -
3259	Matis	shrimp		m a p i ʂ o	mapiʂo				137		§219	Mt mapiʂo ‘camarão’	m a p i ʂ o
#
4892	Proto-Panoan	sibling of the other sex		p o i	poi			Oliveira2014	271		§340	*poi ‘irmã ou irmão do sexo oposto’ :	p o - i -
4893	Kakataibo	sibling of the other sex		p o i	poi				271		§340	Ksh poi	p o - i -
4894	ShipiboKonibo	sibling of the other sex		p o i	poi				271		§340	SK poi	p o - i -
4895	Kapanawa	sibling of the other sex		p o i	poi				271		§340	Kp poi	p o - i -
4896	Chakobo	sibling of the other sex		p o i	poi				271		§340	Ch poi ‘hermano;;  hermana mayor de sexo diferente’	p o - i -
4897	Amawaka	sibling of the other sex		p o w í/i	powí_I				271		§340	A powí I	p o w í/i -
4898	Kaxinawa	sibling of the other sex		p u i	pui				271		§340	Kn pui	p u - i -
4899	Marinawa	sibling of the other sex		p o i	poi				271		§340	M poi	p o - i -
4900	Yaminawa	sibling of the other sex		p o i	poi				271		§340	Yam poi, poĩ ‘hermano de mujer;;  hermana de hombre’	p o - i -
4901	Yaminawa	sibling of the other sex		p o ĩ	poĩ				271		§340	Yam poi, poĩ ‘hermano de mujer;;  hermana de hombre’	p o - ĩ -
4902	Sharanawa	sibling of the other sex		p o i	poi				271		§340	Shar poi, poin ‘su hermano (de ella);;  su hermana (de él)’	p o - i -
4903	Sharanawa	sibling of the other sex		p o i n	poin				271		§340	Shar poi, poin ‘su hermano (de ella);;  su hermana (de él)’	p o - i n
#
5722	Proto-Panoan	sister-in-law, wife, cross-cousin		ʂ a n|r/n o	ʂa[n]o			Oliveira2014	333		§397	*ʂa[n]o ‘cunhada, esposa;;  prima cruzada’ :	ʂ a n|r/n o
5723	Kakataibo	sister-in-law, wife, cross-cousin		ʂ a n o	ʂano				333		§397	Ksh ʂano ‘esposa;;  mujer’	ʂ a n o
5724	ShipiboKonibo	sister-in-law, wife, cross-cousin		ʂ a n o	ʂano				333		§397	SK ʂano ‘mujer anciana’	ʂ a n o
5726	Kaxinawa	sister-in-law, wife, cross-cousin		ʂ a n u	ʂanu				333		§397	Kn ʂanu ‘abuela paterna;;  esposa del hermano mayor’	ʂ a n u
5727	Marinawa	sister-in-law, wife, cross-cousin		ʂ á/a n ó/o	ʂánó				333		§397	M ʂánó ‘abuela (paterna)’	ʂ á/a n ó/o
5728	Korubo	sister-in-law, wife, cross-cousin		ʂ a n u	ʂanu				333		§397	Ko ʂanu ‘esposa;;  prima cruzada de homem’	ʂ a n u
5729	Matis	sister-in-law, wife, cross-cousin		ʂ a n u	ʂanu				333		§397	Mt ʂanu ‘cunhada mais velha’	ʂ a n u
5730	Mayoruna	sister-in-law, wife, cross-cousin		ʂ a n u	ʂanu				333		§397	My ʂanu ‘prima cruzada de hombre’	ʂ a n u
#
1403	Proto-Panoan	skin, leather		β i ts i	βitsi			Oliveira2014	504		§88	*βitsi ‘pele;;  couro’	- - - - β i ts i -
1404	ShipiboKonibo	skin, leather		β i tʃ i	βitʃi				504		§88	SK βitʃi	- - - - β i tʃ i -
1405	Kapanawa	skin, leather		β i tʃ	βitʃI				504		§88	Kp βitʃI	- - - - β i tʃ - -
1406	Marubo	skin, leather		v i tʃ i	vitʃi		(CESARINO, 2008,  cf. MELATTI; MELATTI, 1975		504		§88	Mar vitʃi ‘escudo (feito de couro)’ (CESARINO;; 2008;;  cf. MELATTI; MELATTI;; 1975)	- - - - v i tʃ i -
1407	Chakobo	skin, leather		β i tʃ i	βitʃi				504		§88	Ch βitʃi	- - - - β i tʃ i -
1408	Kaxarari	skin, leather		b i tʃ i	biˈtʃi				504		§88	Kax biˈtʃi ‘pele’	- - - - b i tʃ i -
1409	Chaninawa	skin, leather		ɸ i tʃ i	ɸitʃi				504		§88	Chan ɸitʃi	- - - - ɸ i tʃ i -
1410	Sharanawa	skin, leather		ɸ i tʃ i	ɸitʃi				504		§88	Shar ɸitʃi, ɸitʃin ‘cuero;;  piel’, iwi ɸitʃi ‘corteza;;  carapa’	- - - - ɸ i tʃ i -
