ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment,Morphemes,UncertainCognacy,ConceptInSource,ProtoSet,EntryInSource,GroupedSounds
Chakobo-241_unhadamao-1,,Chakobo,241_unhadamao,ˈmɨtsis,ˈmɨtsis,m ɨ ts i s,None,Oliveira2014,158,,,,m ɨ - ts i s ( - ),[],None,,§238,"Ch ˈmɨtsis, ˈmɨtsisi ‘uña de los dedos de la mano’, mɨ́́tsisi ‘uña del dedo de la mano’","['m', 'ɨ', 'ts', 'i', 's']"
Chakobo-241_unhadamao-2,,Chakobo,241_unhadamao,ˈmɨtsisi,ˈmɨtsisi,m ɨ ts i s i,None,Oliveira2014,158,,,,m ɨ - ts i s ( i ),[],None,,§238,"Ch ˈmɨtsis, ˈmɨtsisi ‘uña de los dedos de la mano’, mɨ́́tsisi ‘uña del dedo de la mano’","['m', 'ɨ', 'ts', 'i', 's', 'i']"
Chakobo-241_unhadamao-3,,Chakobo,241_unhadamao,mɨ́́tsisi,mɨ́́tsisi,m !ɨ́/ɨ ts i s i,None,Oliveira2014,158,,,,m !ɨ́/ɨ - ts i s ( i ),[],None,,§238,"Ch ˈmɨtsis, ˈmɨtsisi ‘uña de los dedos de la mano’, mɨ́́tsisi ‘uña del dedo de la mano’","['m', '!ɨ́/ɨ', 'ts', 'i', 's', 'i']"
Kaxarari-241_unhadamao-1,,Kaxarari,241_unhadamao,mɨtʃiˈsi,mɨtʃiˈsi,m ɨ tʃ i s i,None,Valenzuela2012,158,,,,m ɨ - tʃ i s ( i ),[],None,,§238,Kax mɨtʃiˈsi (VALENZUELA; OLIVEIRA;; 2012),"['m', 'ɨ', 'tʃ', 'i', 's', 'i']"
Yaminawa-241_unhadamao-1,,Yaminawa,241_unhadamao,mitsis,mitsis,m i ts i s,None,Oliveira2014,158,,,,m i - ts i s ( - ),[],None,,§238,"Yam mitsis, mitsisi (EAKEN;; 2008)","['m', 'i', 'ts', 'i', 's']"
Yaminawa-241_unhadamao-2,,Yaminawa,241_unhadamao,mitsisi,mitsisi,m i ts i s i,None,Eakin2008,158,,,,m i - ts i s ( i ),[],None,,§238,"Yam mitsis, mitsisi (EAKEN;; 2008)","['m', 'i', 'ts', 'i', 's', 'i']"
Chaninawa-241_unhadamao-1,,Chaninawa,241_unhadamao,bitsis,bitsis,b i ts i s,None,Oliveira2014,158,,,,b i - ts i s ( - ),[],None,,§238,"Chan bitsis, **otsis","['b', 'i', 'ts', 'i', 's']"
Chaninawa-241_unhadamao-2,,Chaninawa,241_unhadamao,otsis,otsis,o ts i s,None,Oliveira2014,633,,,,- o - ts i s - -,[],1,,§238,"Chan bitsis, **otsis","['o', 'ts', 'i', 's']"
Sharanawa-241_unhadamao-1,,Sharanawa,241_unhadamao,mɨtsisi,mɨtsisi,m ɨ ts i s i,None,Oliveira2014,158,,,,m ɨ - ts i s ( i ),[],None,,§238,"Shar mɨtsisi, otsisi","['m', 'ɨ', 'ts', 'i', 's', 'i']"
Sharanawa-241_unhadamao-2,,Sharanawa,241_unhadamao,otsisi,otsisi,o ts i s i,None,Oliveira2014,825,,,,- o - ts i s ( i ),[],None,,§238,"Shar mɨtsisi, otsisi","['o', 'ts', 'i', 's', 'i']"
Shanenawa-241_unhadamao-1,,Shanenawa,241_unhadamao,mɨtʃiʃi,mɨtʃiʃi,m ɨ tʃ i ʃ i,None,Oliveira2014,158,,,,m ɨ - tʃ i ʃ ( i ),[],None,,§238,Shan mɨtʃiʃi,"['m', 'ɨ', 'tʃ', 'i', 'ʃ', 'i']"
Katukina-241_unhadamao-1,,Katukina,241_unhadamao,məˈ̃tʃiʃi,məˈ̃tʃiʃi,m ə ~ tʃ i ʃ i,None,Cabral2009,158,,,,m ə ~ tʃ i ʃ ( i ),[],None,,§238,Kat mɨ̃tʃiʃi [məˈ̃tʃiʃi] (CABRAL; OLIVEIRA;; 2012),"['m', 'ə', '~', 'tʃ', 'i', 'ʃ', 'i']"
Amawaka-241_unhadamao-1,,Amawaka,241_unhadamao,honˈtsís,honˈtsís,h o n ts !í/i s,None,Oliveira2014,822,,,,h o n ts !í/i s ( - ),[],None,,§238,"A honˈtsís ‘uña del dedo del pie’, mɨntsís ‘uña;;  dedo de la mano’ (HYDE;; 1980), mɨtsis I","['h', 'o', 'n', 'ts', '!í/i', 's']"
Amawaka-241_unhadamao-2,,Amawaka,241_unhadamao,mɨntsís,mɨntsís,m ɨ n ts !í/i s,None,Hyde1980,158,,,,m ɨ n ts !í/i s ( - ),[],None,,§238,"A honˈtsís ‘uña del dedo del pie’, mɨntsís ‘uña;;  dedo de la mano’ (HYDE;; 1980), mɨtsis I","['m', 'ɨ', 'n', 'ts', '!í/i', 's']"
Amawaka-241_unhadamao-3,,Amawaka,241_unhadamao,mɨtsis_I,mɨtsis_I,m ɨ ts i s,None,Oliveira2014,823,,,,m ɨ - ts i s ( - ),[],None,,§238,"A honˈtsís ‘uña del dedo del pie’, mɨntsís ‘uña;;  dedo de la mano’ (HYDE;; 1980), mɨtsis I","['m', 'ɨ', 'ts', 'i', 's']"
Kaxinawa-241_unhadamao-1,,Kaxinawa,241_unhadamao,mɨtsís,mɨtsís,m ɨ ts !í/i s,None,Oliveira2014,158,,,,m ɨ - ts !í/i s ( - ),[],None,,§238,Kn mɨtsís,"['m', 'ɨ', 'ts', '!í/i', 's']"
Marinawa-241_unhadamao-1,,Marinawa,241_unhadamao,mɨtsisi,mɨtsisi,m ɨ ts i s i,None,Oliveira2014,158,,,,m ɨ - ts i s ( i ),[],None,,§238,M mɨtsisi,"['m', 'ɨ', 'ts', 'i', 's', 'i']"
Yawanawa-241_unhadamao-1,,Yawanawa,241_unhadamao,mɨtsisi,mɨtsisi,m ɨ ts i s i,None,Oliveira2014,158,,,,m ɨ - ts i s ( i ),[],None,,§238,Yaw mɨtsisi,"['m', 'ɨ', 'ts', 'i', 's', 'i']"
Korubo-241_unhadamao-1,,Korubo,241_unhadamao,mɨtʃiun,mɨtʃiun,m ɨ tʃ i u n,None,Oliveira2014,632,,,,m ɨ - tʃ i - u n,[],1,,§238,Ko **mɨtʃiun ‘unha’,"['m', 'ɨ', 'tʃ', 'i', 'u', 'n']"
Matis-241_unhadamao-1,,Matis,241_unhadamao,mɨntis,mɨntis,m ɨ n t i s,None,Oliveira2014,158,,,,m ɨ n t i s ( - ),[],None,,§238,Mt mɨntis ‘unha’,"['m', 'ɨ', 'n', 't', 'i', 's']"
Mayoruna-241_unhadamao-1,,Mayoruna,241_unhadamao,mɨnˈtsis,mɨnˈtsis,m ɨ n ts i s,None,Oliveira2014,158,,,,m ɨ n ts i s ( - ),[],None,,§238,My mɨntsis [mɨnˈtsis],"['m', 'ɨ', 'n', 'ts', 'i', 's']"
Proto-Panoan-242_mao-2,,Proto-Panoan,242_mao,mɨkɨr,mɨkɨr,m ɨ k ɨ r,None,Oliveira2014,159,,,,m ɨ k ɨ r ( - ),[],None,,§239,*mɨkɨr ‘mão’ :,"['m', 'ɨ', 'k', 'ɨ', 'r']"
Kakataibo-242_mao-1,,Kakataibo,242_mao,mɨkɨ,mɨkɨ,m ɨ k ɨ,None,Oliveira2014,159,,,,m ɨ k ɨ - ( - ),[],None,,§239,Ksh mɨkɨ,"['m', 'ɨ', 'k', 'ɨ']"
ShipiboKonibo-242_mao-2,,ShipiboKonibo,242_mao,mɨkɨ,mɨkɨ,m ɨ k ɨ,None,Oliveira2014,159,,,,m ɨ k ɨ - ( - ),[],None,,§239,SK mɨkɨ,"['m', 'ɨ', 'k', 'ɨ']"
Kapanawa-242_mao-1,,Kapanawa,242_mao,mɨkɨ́́n,mɨkɨ́́n,m ɨ k !ɨ́/ɨ n,None,Oliveira2014,159,,,,m ɨ k !ɨ́/ɨ n ( - ),[],None,,§239,Kp mɨkɨ́́n,"['m', 'ɨ', 'k', '!ɨ́/ɨ', 'n']"
Chakobo-242_mao-1,,Chakobo,242_mao,mɨkɨ́́nɨ,mɨkɨ́́nɨ,m ɨ k !ɨ́/ɨ n ɨ,None,Oliveira2014,159,,,,m ɨ k !ɨ́/ɨ n ( ɨ ),[],None,,§239,"Ch mɨkɨ́́nɨ, mɨkɨ (ZINGG;; 1998)","['m', 'ɨ', 'k', '!ɨ́/ɨ', 'n', 'ɨ']"
Chakobo-242_mao-2,,Chakobo,242_mao,mɨkɨ,mɨkɨ,m ɨ k ɨ,None,Zingg1998,159,,,,m ɨ k ɨ - ( - ),[],None,,§239,"Ch mɨkɨ́́nɨ, mɨkɨ (ZINGG;; 1998)","['m', 'ɨ', 'k', 'ɨ']"
Kaxarari-242_mao-1,,Kaxarari,242_mao,mɨkɨˈlɨ,mɨkɨˈlɨ,m ɨ k ɨ l ɨ,None,Valenzuela2012,159,,,,m ɨ k ɨ l ( ɨ ),[],None,,§239,Kax mɨkɨˈlɨ (VALENZUELA; OLIVEIRA;; 2012),"['m', 'ɨ', 'k', 'ɨ', 'l', 'ɨ']"
Yaminawa-242_mao-2,,Yaminawa,242_mao,mɨkɨ̃,mɨkɨ̃,m ɨ k ɨ ~,None,Faust2002,159,,,,m ɨ k ɨ ~ ( - ),[],None,,§239,Yam mɨkɨ̃ (FAUST; LOOS;; 2002),"['m', 'ɨ', 'k', 'ɨ', '~']"
Chaninawa-242_mao-2,,Chaninawa,242_mao,mɨkɨ,mɨkɨ,m ɨ k ɨ,None,Oliveira2014,159,,,,m ɨ k ɨ - ( - ),[],None,,§239,Chan mɨkɨ,"['m', 'ɨ', 'k', 'ɨ']"
Sharanawa-242_mao-3,,Sharanawa,242_mao,mɨkɨ,mɨkɨ,m ɨ k ɨ,None,Oliveira2014,159,,,,m ɨ k ɨ - ( - ),[],None,,§239,"Shar mɨkɨ, mɨkɨn ‘mano’","['m', 'ɨ', 'k', 'ɨ']"
Sharanawa-242_mao-4,,Sharanawa,242_mao,mɨkɨn,mɨkɨn,m ɨ k ɨ n,None,Oliveira2014,159,,,,m ɨ k ɨ n ( - ),[],None,,§239,"Shar mɨkɨ, mɨkɨn ‘mano’","['m', 'ɨ', 'k', 'ɨ', 'n']"
Amawaka-242_mao-2,,Amawaka,242_mao,mɨkɨ_I,mɨkɨ_I,m ɨ k ɨ,None,Oliveira2014,159,,,,m ɨ k ɨ - ( - ),[],None,,§239,A mɨkɨ I,"['m', 'ɨ', 'k', 'ɨ']"
Kaxinawa-242_mao-2,,Kaxinawa,242_mao,mɨkɨ,mɨkɨ,m ɨ k ɨ,None,Oliveira2014,159,,,,m ɨ k ɨ - ( - ),[],None,,§239,Kn mɨkɨ,"['m', 'ɨ', 'k', 'ɨ']"
Marinawa-242_mao-2,,Marinawa,242_mao,mɨ́́kɨ,mɨ́́kɨ,m !ɨ́/ɨ k ɨ,None,Oliveira2014,159,,,,m !ɨ́/ɨ k ɨ - ( - ),[],None,,§239,M mɨ́́kɨ,"['m', '!ɨ́/ɨ', 'k', 'ɨ']"
Matis-242_mao-1,,Matis,242_mao,mɨkɨn,mɨkɨn,m ɨ k ɨ n,None,Oliveira2014,159,,,,m ɨ k ɨ n ( - ),[],None,,§239,Mt mɨkɨn,"['m', 'ɨ', 'k', 'ɨ', 'n']"
Proto-Panoan-243_maodireita-1,,Proto-Panoan,243_maodireita,mɨkɨrɨ_kwaya,mɨkɨrɨ_kwaya,m ɨ k ɨ r ɨ + kʷ a j a,None,Oliveira2014,161,,,,m ɨ k ɨ r ɨ ( + ) kʷ a j a ( - - - - - ),[],None,,§240,*mɨkɨrɨ kwaya ‘mão direita’ :,"['m', 'ɨ', 'k', 'ɨ', 'r', 'ɨ', '+', 'kʷ', 'a', 'j', 'a']"
Kakataibo-243_maodireita-1,,Kakataibo,243_maodireita,mɨkɨkwe_o_mɨkwe,mɨkɨkwe_o_mɨkwe,m ɨ k ɨ kʷ e,None,Oliveira2014,161,,,,m ɨ k ɨ - - ( - ) kʷ e - - ( - - - - - ),[],None,,§240,Ksh mɨkɨkwe o mɨkwe,"['m', 'ɨ', 'k', 'ɨ', 'kʷ', 'e']"
ShipiboKonibo-243_maodireita-1,,ShipiboKonibo,243_maodireita,mɨkayao,mɨkayao,m ɨ k a j a o,None,Oliveira2014,161,,,,m ɨ - - - - ( - ) k a j a ( - o - - - ),[],None,,§240,SK mɨkayao,"['m', 'ɨ', 'k', 'a', 'j', 'a', 'o']"
Kapanawa-243_maodireita-1,,Kapanawa,243_maodireita,mɨkayaʔo,mɨkayaʔo,m ɨ k a j a ʔ o,None,Oliveira2014,161,,,,m ɨ - - - - ( - ) k a j a ( ʔ o - - - ),[],None,,§240,Kp mɨkayaʔo ‘a la derecha;; a la mano derecha;; en el lado derecho’,"['m', 'ɨ', 'k', 'a', 'j', 'a', 'ʔ', 'o']"
Chakobo-243_maodireita-1,,Chakobo,243_maodireita,mɨnɨkaya,mɨnɨkaya,m ɨ n ɨ k a j a,None,Oliveira2014,161,,,,m ɨ - - n ɨ ( - ) k a j a ( - - - - - ),[],None,,§240,Ch mɨnɨkaya,"['m', 'ɨ', 'n', 'ɨ', 'k', 'a', 'j', 'a']"
Kaxinawa-243_maodireita-1,,Kaxinawa,243_maodireita,kayatapia,kayatapia,k a j a t a p i a,None,Oliveira2014,161,,,,- - - - - - ( - ) k a j a ( t a p i a ),[],None,,§240,Kn kayatapia ‘derecha;; mano derecha’,"['k', 'a', 'j', 'a', 't', 'a', 'p', 'i', 'a']"
Marinawa-243_maodireita-1,,Marinawa,243_maodireita,káyakaɸi,káyakaɸi,k !á/a j a k a ɸ i,None,Oliveira2014,161,,,,- - - - - - ( - ) k !á/a j a ( k a ɸ i - ),[],None,,§240,M káyakaɸi ‘derecha;; mano derecha;; correcto’,"['k', '!á/a', 'j', 'a', 'k', 'a', 'ɸ', 'i']"
Proto-Panoan-244_encontrarprocurar-1,,Proto-Panoan,244_encontrarprocurar,mɨɽa-,mɨɽa-,m ɨ ɽ a,None,Oliveira2014,162,,,,m ɨ ɽ a,[],None,,§241,*mɨɽa- ‘encontrar;;  procurar’ :,"['m', 'ɨ', 'ɽ', 'a']"
Kakataibo-244_encontrarprocurar-1,,Kakataibo,244_encontrarprocurar,mɨra-,mɨra-,m ɨ r a,None,Oliveira2014,162,,,,m ɨ r a,[],None,,§241,Ksh mɨra-,"['m', 'ɨ', 'r', 'a']"
ShipiboKonibo-244_encontrarprocurar-1,,ShipiboKonibo,244_encontrarprocurar,mɨra-,mɨra-,m ɨ r a,None,Oliveira2014,162,,,,m ɨ r a,[],None,,§241,SK mɨra-,"['m', 'ɨ', 'r', 'a']"
Kapanawa-244_encontrarprocurar-1,,Kapanawa,244_encontrarprocurar,mɨɾa-,mɨɾa-,m ɨ ɾ a,None,Oliveira2014,162,,,,m ɨ ɾ a,[],None,,§241,Kp mɨɾa- ‘hallar’,"['m', 'ɨ', 'ɾ', 'a']"
Marubo-244_encontrarprocurar-1,,Marubo,244_encontrarprocurar,mɨra,mɨra,m ɨ r a,None,Cesarino2008,162,,,,m ɨ r a,[],None,,§241,Mar mɨra ‘surgir;;  aparecer’ (CESARINO;; 2008),"['m', 'ɨ', 'r', 'a']"
Chakobo-244_encontrarprocurar-1,,Chakobo,244_encontrarprocurar,mɨra-,mɨra-,m ɨ r a,None,Oliveira2014,162,,,,m ɨ r a,[],None,,§241,Ch mɨra-,"['m', 'ɨ', 'r', 'a']"
Proto-Panoan-245_engatinhar-1,,Proto-Panoan,245_engatinhar,mɨʂo,mɨʂo,m ɨ ʂ o,None,Oliveira2014,163,,,,m ɨ ʂ o ( - - - ),[],None,,§242,*mɨʂo ‘engatinhar’ :,"['m', 'ɨ', 'ʂ', 'o']"
Kakataibo-245_engatinhar-1,,Kakataibo,245_engatinhar,mɨʂo-,mɨʂo-,m ɨ ʂ o,None,Oliveira2014,163,,,,m ɨ ʂ o ( - - - ),[],None,,§242,Ksh mɨʂo-,"['m', 'ɨ', 'ʂ', 'o']"
ShipiboKonibo-245_engatinhar-1,,ShipiboKonibo,245_engatinhar,mɨʂo-,mɨʂo-,m ɨ ʂ o,None,Oliveira2014,163,,,,m ɨ ʂ o ( - - - ),[],None,,§242,SK mɨʂo-,"['m', 'ɨ', 'ʂ', 'o']"
Kapanawa-245_engatinhar-1,,Kapanawa,245_engatinhar,mɨʂo-,mɨʂo-,m ɨ ʂ o,None,Oliveira2014,163,,,,m ɨ ʂ o ( - - - ),[],None,,§242,Kp mɨʂo-,"['m', 'ɨ', 'ʂ', 'o']"
Sharanawa-245_engatinhar-1,,Sharanawa,245_engatinhar,mɨʂoi,mɨʂoi,m ɨ ʂ o i,None,Oliveira2014,163,,,,m ɨ ʂ o ( - i - ),[],None,,§242,"Shar mɨʂoi, mɨʂoa ‘gatear’","['m', 'ɨ', 'ʂ', 'o', 'i']"
Sharanawa-245_engatinhar-2,,Sharanawa,245_engatinhar,mɨʂoa,mɨʂoa,m ɨ ʂ o a,None,Oliveira2014,163,,,,m ɨ ʂ o ( - a - ),[],None,,§242,"Shar mɨʂoi, mɨʂoa ‘gatear’","['m', 'ɨ', 'ʂ', 'o', 'a']"
Amawaka-245_engatinhar-1,,Amawaka,245_engatinhar,mɨʂo-_I,mɨʂo-_I,m ɨ ʂ o,None,Oliveira2014,163,,,,m ɨ ʂ o ( - - - ),[],None,,§242,A mɨʂo- I,"['m', 'ɨ', 'ʂ', 'o']"
Kaxinawa-245_engatinhar-1,,Kaxinawa,245_engatinhar,mɨʂu-,mɨʂu-,m ɨ ʂ u,None,Oliveira2014,163,,,,m ɨ ʂ u ( - - - ),[],None,,§242,Kn mɨʂu-,"['m', 'ɨ', 'ʂ', 'u']"
Marinawa-245_engatinhar-1,,Marinawa,245_engatinhar,mɨ́́ʂo-,mɨ́́ʂo-,m !ɨ́/ɨ ʂ o,None,Oliveira2014,163,,,,m !ɨ́/ɨ ʂ o ( - - - ),[],None,,§242,M mɨ́́ʂo-,"['m', '!ɨ́/ɨ', 'ʂ', 'o']"
Matis-245_engatinhar-1,,Matis,245_engatinhar,mɨʂkin,mɨʂkin,m ɨ ʂ k i n,None,Oliveira2014,163,,,,m ɨ ʂ - ( k i n ),[],None,,§242,Mt mɨʂkin ‘engatinhar’,"['m', 'ɨ', 'ʂ', 'k', 'i', 'n']"
Proto-Panoan-246_dedo-1,,Proto-Panoan,246_dedo,mɨtoti,mɨtoti,m ɨ t o t i,None,Oliveira2014,164,,,,m ɨ t o t i ( - - - ),[],None,,§243,*mɨtoti ‘dedo’ :,"['m', 'ɨ', 't', 'o', 't', 'i']"
Kakataibo-246_dedo-1,,Kakataibo,246_dedo,mɨtoti,mɨtoti,m ɨ t o t i,None,Oliveira2014,164,,,,m ɨ t o t i ( - - - ),[],None,,§243,Ksh mɨtoti,"['m', 'ɨ', 't', 'o', 't', 'i']"
ShipiboKonibo-246_dedo-1,,ShipiboKonibo,246_dedo,mɨtoti,mɨtoti,m ɨ t o t i,None,Oliveira2014,164,,,,m ɨ t o t i ( - - - ),[],None,,§243,SK mɨtoti,"['m', 'ɨ', 't', 'o', 't', 'i']"
Kapanawa-246_dedo-1,,Kapanawa,246_dedo,mɨtoti,mɨtoti,m ɨ t o t i,None,Oliveira2014,164,,,,m ɨ t o t i ( - - - ),[],None,,§243,Kp mɨtoti,"['m', 'ɨ', 't', 'o', 't', 'i']"
Chakobo-246_dedo-1,,Chakobo,246_dedo,mɨtotí,mɨtotí,m ɨ t o t !í/i,None,Oliveira2014,164,,,,m ɨ t o t !í/i ( - - - ),[],None,,§243,Ch mɨtotí,"['m', 'ɨ', 't', 'o', 't', '!í/i']"
Chaninawa-246_dedo-1,,Chaninawa,246_dedo,mɨtoti,mɨtoti,m ɨ t o t i,None,Oliveira2014,164,,,,m ɨ t o t i ( - - - ),[],None,,§243,Chan mɨtoti,"['m', 'ɨ', 't', 'o', 't', 'i']"
Sharanawa-246_dedo-1,,Sharanawa,246_dedo,mɨtoti,mɨtoti,m ɨ t o t i,None,Oliveira2014,164,,,,m ɨ t o t i ( - - - ),[],None,,§243,"Shar mɨtoti, mɨtotinin ‘dedo de la mano’","['m', 'ɨ', 't', 'o', 't', 'i']"
Sharanawa-246_dedo-2,,Sharanawa,246_dedo,mɨtotinin,mɨtotinin,m ɨ t o t i n i n,None,Oliveira2014,164,,,,m ɨ t o t i ( n i n ),[],None,,§243,"Shar mɨtoti, mɨtotinin ‘dedo de la mano’","['m', 'ɨ', 't', 'o', 't', 'i', 'n', 'i', 'n']"
Shanenawa-246_dedo-1,,Shanenawa,246_dedo,mɨtɨti,mɨtɨti,m ɨ t ɨ t i,None,Oliveira2014,164,,,,m ɨ t ɨ t i ( - - - ),[],None,,§243,Shan mɨtɨti ‘dedo’,"['m', 'ɨ', 't', 'ɨ', 't', 'i']"
Amawaka-246_dedo-1,,Amawaka,246_dedo,mɨtõti,mɨtõti,m ɨ t !õ/o t i,None,Oliveira2014,164,,,,m ɨ t !õ/o t i ( - - - ),[],None,,§243,A mɨtõti,"['m', 'ɨ', 't', '!õ/o', 't', 'i']"
Kaxinawa-246_dedo-1,,Kaxinawa,246_dedo,mɨtuti,mɨtuti,m ɨ t u t i,None,Oliveira2014,164,,,,m ɨ t u t i ( - - - ),[],None,,§243,Kn mɨtuti,"['m', 'ɨ', 't', 'u', 't', 'i']"
Marinawa-246_dedo-1,,Marinawa,246_dedo,mɨ́t́ótí,mɨ́t́ótí,m !ɨ́/ɨ t !ó/o t !í/i,None,Oliveira2014,164,,,,m !ɨ́/ɨ t !ó/o t !í/i ( - - - ),[],None,,§243,M mɨ́t́ótí,"['m', '!ɨ́/ɨ', 't', '!ó/o', 't', '!í/i']"
Yawanawa-246_dedo-1,,Yawanawa,246_dedo,mɨtuti,mɨtuti,m ɨ t u t i,None,Oliveira2014,164,,,,m ɨ t u t i ( - - - ),[],None,,§243,Yaw mɨtuti ‘dedo’,"['m', 'ɨ', 't', 'u', 't', 'i']"
Proto-Panoan-247_barreirocanama-1,,Proto-Panoan,247_barreirocanama,mɨwɨ,mɨwɨ,m ɨ w ɨ,None,Oliveira2014,165,,,,m ɨ w ɨ,[],None,,§244,*mɨwɨ ‘barreiro;;  canamã’ :,"['m', 'ɨ', 'w', 'ɨ']"
Kakataibo-247_barreirocanama-1,,Kakataibo,247_barreirocanama,mɨɨ,mɨɨ,m ɨ ɨ,None,Oliveira2014,165,,,,m ɨ - ɨ,[],None,,§244,Ksh mɨɨ ‘charco en el barro;;  hueco de agua donde se bañan y juegan los animales’,"['m', 'ɨ', 'ɨ']"
ShipiboKonibo-247_barreirocanama-1,,ShipiboKonibo,247_barreirocanama,mɨwɨ,mɨwɨ,m ɨ w ɨ,None,Oliveira2014,165,,,,m ɨ w ɨ,[],None,,§244,SK mɨwɨ,"['m', 'ɨ', 'w', 'ɨ']"
Kapanawa-247_barreirocanama-1,,Kapanawa,247_barreirocanama,mɨwɨ,mɨwɨ,m ɨ w ɨ,None,Oliveira2014,165,,,,m ɨ w ɨ,[],None,,§244,Kp mɨwɨ ‘charco de animales’,"['m', 'ɨ', 'w', 'ɨ']"
Amawaka-247_barreirocanama-1,,Amawaka,247_barreirocanama,mɨɨ,mɨɨ,m ɨ ɨ,None,Oliveira2014,165,,,,m ɨ - ɨ,[],None,,§244,A mɨɨ ‘cierta clase de arcilla;; probablemente que contiene sal;; comido por pájaros y animales’,"['m', 'ɨ', 'ɨ']"
Kaxinawa-247_barreirocanama-1,,Kaxinawa,247_barreirocanama,mɨwɨ,mɨwɨ,m ɨ w ɨ,None,Oliveira2014,165,,,,m ɨ w ɨ,[],None,,§244,Kn mɨwɨ ‘arcilla salitrosa;; lugar salado usado por los animales’,"['m', 'ɨ', 'w', 'ɨ']"
Marinawa-247_barreirocanama-1,,Marinawa,247_barreirocanama,miwɨ,miwɨ,m i w ɨ,None,Oliveira2014,165,,,,m i w ɨ,[],None,,§244,M miwɨ ‘charco de animales’,"['m', 'i', 'w', 'ɨ']"
Korubo-247_barreirocanama-1,,Korubo,247_barreirocanama,mɨwɨ,mɨwɨ,m ɨ w ɨ,None,Oliveira2014,165,,,,m ɨ w ɨ,[],None,,§244,Ko mɨwɨ ‘barreiro’,"['m', 'ɨ', 'w', 'ɨ']"
Matis-247_barreirocanama-1,,Matis,247_barreirocanama,mɨwɨ,mɨwɨ,m ɨ w ɨ,None,Oliveira2014,165,,,,m ɨ w ɨ,[],None,,§244,Mt mɨwɨ ‘tipo de capim próprio para alimentação da anta’,"['m', 'ɨ', 'w', 'ɨ']"
Proto-Panoan-248_tuvoce-1,,Proto-Panoan,248_tuvoce,mi,mi,m i,None,Oliveira2014,166,,,,m i ( - - ),[],None,,§245,*mi ‘tu;; você’ :,"['m', 'i']"
Kakataibo-248_tuvoce-1,,Kakataibo,248_tuvoce,mii,mii,m i i,None,Oliveira2014,166,,,,m i ( - i ),[],None,,§245,Ksh mii,"['m', 'i', 'i']"
ShipiboKonibo-248_tuvoce-1,,ShipiboKonibo,248_tuvoce,mia,mia,m i a,None,Oliveira2014,166,,,,m i ( - a ),[],None,,§245,SK mia,"['m', 'i', 'a']"
Kapanawa-248_tuvoce-1,,Kapanawa,248_tuvoce,mia,mia,m i a,None,Oliveira2014,166,,,,m i ( - a ),[],None,,§245,Kp mia,"['m', 'i', 'a']"
Chakobo-248_tuvoce-1,,Chakobo,248_tuvoce,mia,mia,m i a,None,Oliveira2014,166,,,,m i ( - a ),[],None,,§245,Ch mia ‘te;; ti (forma de objeto del pronombre de segunda persona;;  singular)’,"['m', 'i', 'a']"
Amawaka-248_tuvoce-1,,Amawaka,248_tuvoce,miya,miya,m i j a,II,Oliveira2014,166,,,,m i ( j a ),[],None,,§245,A miya II,"['m', 'i', 'j', 'a']"
Kaxinawa-248_tuvoce-1,,Kaxinawa,248_tuvoce,mia,mia,m i a,None,Oliveira2014,166,,,,m i ( - a ),[],None,,§245,Kn mia,"['m', 'i', 'a']"
Marinawa-248_tuvoce-1,,Marinawa,248_tuvoce,mia,mia,m i a,None,Oliveira2014,166,,,,m i ( - a ),[],None,,§245,M mia,"['m', 'i', 'a']"
Korubo-248_tuvoce-1,,Korubo,248_tuvoce,mi-,mi-,m i,None,Oliveira2014,166,,,,m i ( - - ),[],None,,§245,"Ko mi-, **mimpi, **miβi, **min","['m', 'i']"
Korubo-248_tuvoce-2,,Korubo,248_tuvoce,mimpi,mimpi,m i m p i,None,Oliveira2014,643,,,,m i ( m p i ),[],1,,§245,"Ko mi-, **mimpi, **miβi, **min","['m', 'i', 'm', 'p', 'i']"
Korubo-248_tuvoce-3,,Korubo,248_tuvoce,miβi,miβi,m i β i,None,Oliveira2014,634,,,,m i ( - β i ),[],1,,§245,"Ko mi-, **mimpi, **miβi, **min","['m', 'i', 'β', 'i']"
Korubo-248_tuvoce-4,,Korubo,248_tuvoce,min,min,m i n,None,Oliveira2014,635,,,,m i ( n - - ),[],1,,§245,"Ko mi-, **mimpi, **miβi, **min","['m', 'i', 'n']"
Matis-248_tuvoce-1,,Matis,248_tuvoce,mi-,mi-,m i,None,Oliveira2014,166,,,,m i ( - - ),[],None,,§245,"Mt mi-, **minbi, **mibi, **min","['m', 'i']"
Matis-248_tuvoce-2,,Matis,248_tuvoce,minbi,minbi,m i n b i,None,Oliveira2014,636,,,,m i ( n b i ),[],1,,§245,"Mt mi-, **minbi, **mibi, **min","['m', 'i', 'n', 'b', 'i']"
Matis-248_tuvoce-3,,Matis,248_tuvoce,mibi,mibi,m i b i,None,Oliveira2014,638,,,,m i ( - b i ),[],1,,§245,"Mt mi-, **minbi, **mibi, **min","['m', 'i', 'b', 'i']"
Matis-248_tuvoce-4,,Matis,248_tuvoce,min,min,m i n,None,Oliveira2014,639,,,,m i ( n - - ),[],1,,§245,"Mt mi-, **minbi, **mibi, **min","['m', 'i', 'n']"
